Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
"Van Alen, Luycas, House",Columbia,12/24/1967,90NR00234,-73.6913526422,42.3811431786,POINT (-73.6913526422 42.3811431786)
Long Island City Courthouse Complex,Queens,09/26/1983,90NR01592,-73.9429320485,40.7456891871,POINT (-73.9429320485 40.7456891871)
Old Fort House,Washington,09/15/1983,90NR02757,-73.5815852815,43.2616370292,POINT (-73.5815852815 43.2616370292)
"Sisters of St. Joseph Motherhouse, Brentwood",Suffolk,05/07/2018,16NR00138,-73.2414583331,40.7718244143,POINT (-73.2414583331 40.7718244143)
"Oliver, Thomas, House",Niagara,11/19/1998,98NR01370,-78.687493931,43.1657721529,POINT (-78.687493931 43.1657721529)
Enfield Falls Mill and Miller's House,Tompkins,02/05/1979,90NR02242,-76.5901200117,42.4014280688,POINT (-76.5901200117 42.4014280688)
"Sixteenth Avenue, House at 162",Nassau,,91NR00182,-73.6516173751,40.8477873431,POINT (-73.6516173751 40.8477873431)
Abraham Best House,Saratoga,07/14/2011,10NR06157,-73.8257778951,42.8121516328,POINT (-73.8257778951 42.8121516328)
Bishop Family Lustron House,Schenectady,03/05/2008,07NR05783,-73.9144237111,42.8868535519,POINT (-73.9144237111 42.8868535519)
Rail & Titsworth Canal Warehouse,Allegany,08/16/2000,00NR01635,-78.1259171348,42.3426669481,POINT (-78.1259171348 42.3426669481)
Foster-Meeker House,Suffolk,08/26/2009,09NR05981,-72.6437666079,40.8123716716,POINT (-72.6437666079 40.8123716716)
"The Hill (Livingston, Henry W., House)(DEMOLISHED)",Columbia,02/18/1971,90NR00235,-73.7492442006,42.1767419322,POINT (-73.7492442006 42.1767419322)
"Martin, Darwin D., House",Erie,12/30/1975,90NR01210,-78.8480737915,42.9360933305,POINT (-78.8480737915 42.9360933305)
M'Clintock House,Seneca,08/29/1980,90NR02218,-76.8615457323,42.9053064935,POINT (-76.8615457323 42.9053064935)
"Stanton, Elizabeth Cady, House",Seneca,10/15/1966,90NR02209,-76.7881155051,42.9126552274,POINT (-76.7881155051 42.9126552274)
State Street Houses,Kings,01/17/1980,90NR01260,-73.9876672127,40.6886995208,POINT (-73.9876672127 40.6886995208)
"Sullivan Street, Houses at 83 and 85",New York,11/17/1980,90NR00916,-74.0034572301,40.7247826695,POINT (-74.0034572301 40.7247826695)
Marshall House,Saratoga,08/22/2002,02NR01910,-73.5799110168,43.1113693186,POINT (-73.5799110168 43.1113693186)
George T. Robinson House,Jefferson,04/17/2017,16NR00074,-76.0708430928,44.2706874045,POINT (-76.0708430928 44.2706874045)
Skidmore House,Suffolk,,90NR03091,-73.3484862805,40.9013492569,POINT (-73.3484862805 40.9013492569)
Aumic House,Albany,11/10/1982,90NR01652,-74.0346437867,42.6873310574,POINT (-74.0346437867 42.6873310574)
The Little Stone House,Oswego,03/23/2010,09NR05975,-76.225829214,43.4597353648,POINT (-76.225829214 43.4597353648)
House at 115 South Main Street,Madison,05/23/1986,90NR01427,-75.7554164684,43.0785984029,POINT (-75.7554164684 43.0785984029)
"Dunsbach, Martin, House",Albany,10/03/1985,90NR02769,-73.7568726608,42.7848830656,POINT (-73.7568726608 42.7848830656)
Spaulding-Sidway Boathouse,Erie,05/20/1998,98NR01333,-78.9743513652,42.9699094621,POINT (-78.9743513652 42.9699094621)
Jenkins Octagon House,Schenectady,10/11/1984,90NR02629,-74.1845577289,42.7587612662,POINT (-74.1845577289 42.7587612662)
"Thompson, Robert A., House",Orange,01/30/1998,97NR01194,-74.3415108201,41.5600139002,POINT (-74.3415108201 41.5600139002)
"Oakley, John, House",Suffolk,11/06/1985,90NR01865,-73.4249112815,40.8089453606,POINT (-73.4249112815 40.8089453606)
Walter Hand House,Orange,03/08/1996,90NR03060,-74.0638477058,41.4059292335,POINT (-74.0638477058 41.4059292335)
Fonda House,Albany,04/21/2004,03NR05108,-73.7268766198,42.7694051827,POINT (-73.7268766198 42.7694051827)
"Harmon, William, House",Livingston,08/31/1989,90NR01398,-77.6133804838,42.9065572129,POINT (-77.6133804838 42.9065572129)
Carll House,Suffolk,09/26/1985,90NR01809,-73.34101116,40.8136698992,POINT (-73.34101116 40.8136698992)
"Schoonmaker, C. K., Stone House",Ulster,02/21/1997,96NR01072,-74.2694574893,41.8092960684,POINT (-74.2694574893 41.8092960684)
Old Courthouse Complex,Montgomery,08/05/1982,90NR01550,-74.3803737755,42.9577267964,POINT (-74.3803737755 42.9577267964)
Old Stone House of Brooklyn,Kings,09/19/2012,11NR06264,-73.9845744623,40.6730019366,POINT (-73.9845744623 40.6730019366)
"McComb, Peter K. and Karen R., House",Dutchess,08/12/2009,07NR05697,-73.8876078231,41.6673201586,POINT (-73.8876078231 41.6673201586)
"Chamberlain, Daniel, House",Tioga,12/15/1997,97NR01209,-76.1744788857,42.2729196408,POINT (-76.1744788857 42.2729196408)
"Fox, Albert R., House",Rensselaer,04/25/2001,00NR01726,-73.5381486374,42.634192452,POINT (-73.5381486374 42.634192452)
Robert T. Coles House and Studio,Erie,08/30/2011,10NR06190,-78.8473355192,42.925102546,POINT (-78.8473355192 42.925102546)
"Booth, Evangeline, House",Westchester,02/22/2011,07NR05795,-73.7961657609,41.0224032153,POINT (-73.7961657609 41.0224032153)
"Ball, Stephen, House",Tioga,07/02/1984,90NR02226,-76.1848307414,42.2994173917,POINT (-76.1848307414 42.2994173917)
Seneca County Courthouse Complex at Ovid,Seneca,12/12/1976,90NR02221,-76.8218672073,42.6768358671,POINT (-76.8218672073 42.6768358671)
"Ward, William E., House",Westchester,11/07/1976,90NR02513,-73.6671994676,41.0261672883,POINT (-73.6671994676 41.0261672883)
"Grove Street, House at No. 13",Livingston,01/07/1999,98NR01316,-77.8770692852,42.7279715294,POINT (-77.8770692852 42.7279715294)
"Ford, Charles, House",Jefferson,12/20/1996,96NR00957,-75.9714389388,44.1934803059,POINT (-75.9714389388 44.1934803059)
William Taylor House,Niagara,12/04/2012,12NR06380,-78.476099793,43.2057846372,POINT (-78.476099793 43.2057846372)
"49 East 80th Street, House at",New York,11/15/2007,07NR05765,-73.9610258134,40.7770060999,POINT (-73.9610258134 40.7770060999)
"Block House, The",New York,07/24/1972,90NR00792,-74.0138550705,40.6889442663,POINT (-74.0138550705 40.6889442663)
First Lewis County Courthouse (Martinsburg Town Hall),Lewis,03/21/2001,00NR01682,-75.4684642989,43.7374334226,POINT (-75.4684642989 43.7374334226)
ZIEGELE-PHOENIX REFRIGERATION HOUSE AND OFFICE,Erie,01/17/2018,17NR00077,-78.8693732853,42.8965592912,POINT (-78.8693732853 42.8965592912)
"Blauvelt, Johannes Isaac, House",Rockland,,08NR05926,-73.9638805471,41.0769854605,POINT (-73.9638805471 41.0769854605)
Cash-Draper House,Orange,06/26/2017,17NR00012,-74.4200539229,41.4500854195,POINT (-74.4200539229 41.4500854195)
Clapham-Stern House,Nassau,06/10/2005,05NR05432,-73.6463062648,40.8209764048,POINT (-73.6463062648 40.8209764048)
Tousley-Church House (DAR House),Orleans,02/05/2002,01NR01835,-78.1929526247,43.2525187302,POINT (-78.1929526247 43.2525187302)
"Aurora Street, House at 20",Cayuga,02/24/1995,95NR00790,-76.4232573773,42.7108834986,POINT (-76.4232573773 42.7108834986)
Town Doctors' House and Site,Suffolk,01/05/2005,01NR01800,-72.4380329809,41.0551579807,POINT (-72.4380329809 41.0551579807)
"Wisner, George T., House",Orange,06/30/2005,04NR05387,-74.3239418564,41.3899942366,POINT (-74.3239418564 41.3899942366)
Kingston City Almshouse,Ulster,02/02/2018,17NR00073,-73.9895148918,41.9413388946,POINT (-73.9895148918 41.9413388946)
"Barlow, Smith H., House",Oswego,11/15/1988,90NR02157,-76.0746142293,43.6430994433,POINT (-76.0746142293 43.6430994433)
Simmons Stone House,Albany,10/03/1985,90NR02790,-73.7370608076,42.7836739693,POINT (-73.7370608076 42.7836739693)
"Docteur, Joseph, House",Jefferson,09/27/1985,90NR01123,-76.2350424236,44.1188327684,POINT (-76.2350424236 44.1188327684)
"Curtis, Thomas Bennett, House",Yates,08/24/1994,94NR00674,-76.929912812,42.5496125769,POINT (-76.929912812 42.5496125769)
Rafael Guastavino Jr. House,Suffolk,12/11/2013,13NR06473,-73.2340155449,40.7166059761,POINT (-73.2340155449 40.7166059761)
DuBois Stone House,Greene,11/22/1995,91NR03342,-73.8693527935,42.2193784329,POINT (-73.8693527935 42.2193784329)
Rombout House,Dutchess,11/26/1982,90NR00421,-73.8939890839,41.6798356281,POINT (-73.8939890839 41.6798356281)
"Granger, Francis, House",Ontario,04/26/1984,90NR02002,-77.2915184797,42.9006389334,POINT (-77.2915184797 42.9006389334)
Lock Tender's House and Canal Store Ruin,Ulster,08/06/1998,98NR01372,-74.1308788595,41.8231960941,POINT (-74.1308788595 41.8231960941)
"Lott, Hendrick I., House",Kings,03/03/1994,93NR00463,-73.9326465101,40.6103376482,POINT (-73.9326465101 40.6103376482)
"Chapin, Thaddeus, House",Ontario,04/26/1984,90NR01999,-77.2919215439,42.882433775,POINT (-77.2919215439 42.882433775)
Gilbert Purple House/Northern Tioga Telephone Co.,Tioga,09/15/2004,03NR05190,-76.1889391028,42.2248356226,POINT (-76.1889391028 42.2248356226)
Lace House (Uriah Edwards House),Columbia,02/21/1985,90NR00212,-73.4285466539,42.376792164,POINT (-73.4285466539 42.376792164)
Schaefer & Brother Malt House,Erie,12/03/2019,19NR00076,-78.8918845219,42.8986897766,POINT (-78.8918845219 42.8986897766)
House at 3 Crown Street,Putnam,11/23/1982,90NR02394,-73.9501147673,41.4238029297,POINT (-73.9501147673 41.4238029297)
Grindstone Island Upper Schoolhouse,Jefferson,08/14/2012,12NR06362,-76.1291919852,44.2699672488,POINT (-76.1291919852 44.2699672488)
Greeley House,Westchester,04/19/1979,90NR02448,-73.7713134284,41.1591109902,POINT (-73.7713134284 41.1591109902)
Bronx County Courthouse,Bronx,09/08/1983,90NR00051,-73.9237979293,40.8263001862,POINT (-73.9237979293 40.8263001862)
"Fischel, Harry, House (Fairlawn"")""",Greene,04/21/2000,00NR01595,-74.2139854677,42.2114218019,POINT (-74.2139854677 42.2114218019)
"Upsilon Alpha Chapter, Chi Omega House",Onondaga,08/19/2021,20NR00132,-76.1318504721,43.0400675211,POINT (-76.1318504721 43.0400675211)
Homan-Gerard House and Mills,Suffolk,12/08/1988,90NR01785,-72.9153965425,40.8358576177,POINT (-72.9153965425 40.8358576177)
Swart-Wilcox House,Otsego,05/24/1990,91NR03317,-75.0706180458,42.4443640246,POINT (-75.0706180458 42.4443640246)
"Yawger, Peter, House",Cayuga,04/15/2004,03NR05172,-76.7071134394,42.8896152418,POINT (-76.7071134394 42.8896152418)
"Markle, Jacob F., Stone House",Ulster,08/10/1995,95NR00853,-74.2172625829,41.8330966016,POINT (-74.2172625829 41.8330966016)
Bacon-Merchant-Moss House,Niagara,05/30/2007,07NR05707,-78.6943216374,43.1686763481,POINT (-78.6943216374 43.1686763481)
Nathan Burnham House,Jefferson,02/23/2016,15NR00127,-76.1912733571,43.8445342627,POINT (-76.1912733571 43.8445342627)
Hyde Park Firehouse (Eagle Engine Co.),Dutchess,09/02/1993,90NR02890,-73.9364275308,41.7910821122,POINT (-73.9364275308 41.7910821122)
Zuidema-Idsardi House,Erie,11/30/1999,99NR01541,-78.6631895376,42.8988002254,POINT (-78.6631895376 42.8988002254)
Schuyler County Courthouse Complex,Schuyler,06/05/1974,90NR02203,-76.8709470356,42.3769401689,POINT (-76.8709470356 42.3769401689)
Denniston-Steidle House,Orange,05/08/2012,12NR06312,-74.1077715036,41.4614873692,POINT (-74.1077715036 41.4614873692)
Spring House,Monroe,11/20/1975,90NR01458,-77.5460178284,43.1090185466,POINT (-77.5460178284 43.1090185466)
"East 4th St., House at 37",New York,01/03/1980,90NR00602,-73.992017423,40.7275467157,POINT (-73.992017423 40.7275467157)
"Wood, Harry, House",Suffolk,09/26/1985,90NR01861,-73.4406978413,40.8726959018,POINT (-73.4406978413 40.8726959018)
"Losee, Isaac, House",Suffolk,09/26/1985,90NR01830,-73.4179153835,40.8794403786,POINT (-73.4179153835 40.8794403786)
"Frisbie, Augustus, House",Herkimer,12/09/1999,99NR01496,-74.7866307209,43.1429809193,POINT (-74.7866307209 43.1429809193)
"Jordan, Dr. Abram, House (Wedding Present House)",Columbia,09/09/1999,97NR01201,-73.7227149102,42.2249265946,POINT (-73.7227149102 42.2249265946)
"Wombough, William, House",Steuben,07/03/2003,03NR05065,-77.2188574691,42.1155171438,POINT (-77.2188574691 42.1155171438)
Amos Wood House,Jefferson,01/04/2012,11NR06252,-76.1758109669,43.7501976055,POINT (-76.1758109669 43.7501976055)
Jarvis-Fleet House,Suffolk,09/26/1985,90NR01829,-73.3908429214,40.8998827377,POINT (-73.3908429214 40.8998827377)
Melius-Bentley House,Columbia,08/11/1982,90NR00311,-73.711175762,42.0060327801,POINT (-73.711175762 42.0060327801)
Boughton/Haight House,Dutchess,11/26/1982,90NR00386,-73.9257342614,41.6982099947,POINT (-73.9257342614 41.6982099947)
Hancock House,Essex,11/15/1988,90NR00485,-73.4345899397,43.8487865566,POINT (-73.4345899397 43.8487865566)
Control House on 72nd Street,New York,05/06/1980,90NR00695,-73.9819407789,40.7785284819,POINT (-73.9819407789 40.7785284819)
House at 249 Main Street,Putnam,07/31/1989,91NR00252,-73.9492156714,41.4232156406,POINT (-73.9492156714 41.4232156406)
Fraser-Hoyer House,Rockland,04/22/1976,90NR02418,-73.9885934845,41.2115238177,POINT (-73.9885934845 41.2115238177)
Hannah and George W. Jones House,Seneca,12/01/2020,19NR00049,-76.8244758816,42.6733583285,POINT (-76.8244758816 42.6733583285)
Carter Street Schoolhouse No. 21,Jefferson,06/28/1996,96NR00951,-75.9530023767,44.1194088648,POINT (-75.9530023767 44.1194088648)
"McEchron, William, House",Warren,09/29/1984,90NR02720,-73.6433531701,43.3112616384,POINT (-73.6433531701 43.3112616384)
Quinn House,Essex,,90NR03141,-73.4277004714,43.8484724648,POINT (-73.4277004714 43.8484724648)
Hershkind House,Dutchess,11/26/1982,90NR00405,-73.9235509924,41.6975658704,POINT (-73.9235509924 41.6975658704)
"Newton, Philo, House",Niagara,11/15/2002,02NR04943,-78.5346922026,43.235060873,POINT (-78.5346922026 43.235060873)
Bragdon-Lipe House,Montgomery,10/05/2005,05NR05465,-74.5738103367,42.9043128699,POINT (-74.5738103367 42.9043128699)
"Ames, Orson, House",Oswego,12/04/2001,01NR01862,-76.2351029988,43.459440647,POINT (-76.2351029988 43.459440647)
First Presbyterian Manse (Lavinia E. Porter House),Niagara,06/27/2012,11NR06296,-79.0599356005,43.0831551327,POINT (-79.0599356005 43.0831551327)
"Remp, Michael, House",Suffolk,09/26/1985,90NR01839,-73.3529529852,40.8464399347,POINT (-73.3529529852 40.8464399347)
"Mathews, David, House",Rensselaer,09/10/1979,90NR00961,-73.2749269375,42.9407575749,POINT (-73.2749269375 42.9407575749)
"Vary, William L., House",Livingston,08/31/1989,90NR01393,-77.6074012389,42.9059354447,POINT (-77.6074012389 42.9059354447)
"Hotchkiss, Jedediah, House",Broome,06/03/1982,90NR00090,-75.6319160212,42.0710220768,POINT (-75.6319160212 42.0710220768)
Vogt House,Jefferson,11/19/1980,90NR01164,-75.9804501397,44.0023428137,POINT (-75.9804501397 44.0023428137)
Kreischer House,Richmond,10/29/1982,90NR00894,-74.2377846746,40.5325839315,POINT (-74.2377846746 40.5325839315)
Mott Avenue Control House,Bronx,05/06/1980,90NR00040,-73.9276288012,40.8184840457,POINT (-73.9276288012 40.8184840457)
Jacob T. Miers House,Schoharie,12/01/2015,15NR00103,-74.3176723721,42.6619384551,POINT (-74.3176723721 42.6619384551)
Barnes-Hiscock House (Corinthian Club),Onondaga,07/30/2010,10NR06087,-76.1366395391,43.0573515756,POINT (-76.1366395391 43.0573515756)
"Hendricks, John, House and Dutch Barn",Dutchess,09/07/1984,90NR00302,-73.9269075609,41.8451334828,POINT (-73.9269075609 41.8451334828)
"Wilcox, W. G., House",Clinton,02/24/1983,90NR00176,-73.447521667,44.7023005016,POINT (-73.447521667 44.7023005016)
"Storehouse #2, US Navy Fleet Supply Base",Kings,02/20/2013,12NR06399,-74.0045873467,40.6593744682,POINT (-74.0045873467 40.6593744682)
Heermance House and Law Offices,Dutchess,07/09/1987,90NR00336,-73.9445442019,41.9281535283,POINT (-73.9445442019 41.9281535283)
James M and Eleanor J Lafferty House,Schenectady,,16NR00032,-73.8787373549,42.8016496169,POINT (-73.8787373549 42.8016496169)
"Chamberlain, Benjamin, House",Fulton,08/12/1999,99NR01497,-74.3722656177,43.0042304911,POINT (-74.3722656177 43.0042304911)
Chase/Crowley/Keep House,Niagara,05/21/2008,08NR05835,-78.6853614976,43.1641423439,POINT (-78.6853614976 43.1641423439)
"Haynes, Lemuel, House",Washington,05/15/1975,90NR02745,-73.2832810289,43.3708257521,POINT (-73.2832810289 43.3708257521)
"Ball, Levi, House",Tioga,07/02/1984,90NR02225,-76.1813254235,42.3250307337,POINT (-76.1813254235 42.3250307337)
"Cropsey, Jasper F., House and Studio",Westchester,05/17/1973,90NR02535,-73.8811692857,40.9931135683,POINT (-73.8811692857 40.9931135683)
"Van Valkenburgh, James G., House",Columbia,04/11/2002,01NR01834,-73.6081817336,42.4218093455,POINT (-73.6081817336 42.4218093455)
Allegany Council House,Cattaraugus,10/27/2017,17NR00053,-78.773802469,42.1511339389,POINT (-78.773802469 42.1511339389)
House at 205 North Main Street,Madison,05/23/1986,90NR01428,-75.7551471427,43.0815566591,POINT (-75.7551471427 43.0815566591)
Public Bath House #2,Westchester,10/21/1985,90NR02474,-73.888060742,40.9406188533,POINT (-73.888060742 40.9406188533)
"Dickey, William J., House",Albany,02/20/1998,90NR02866,-73.7056831408,42.7715517938,POINT (-73.7056831408 42.7715517938)
Webb Lane House,Orange,11/23/1982,90NR02336,-73.9620450339,41.3704627122,POINT (-73.9620450339 41.3704627122)
"Webster, James Russell, House",Seneca,12/11/2007,07NR05772,-76.8592330842,42.9044191474,POINT (-76.8592330842 42.9044191474)
"Fox, James, House",Yates,08/24/1994,94NR00640,-77.2984535312,42.6061702207,POINT (-77.2984535312 42.6061702207)
"Wright, Roswell, House",Otsego,09/01/1988,90NR02200,-75.3099008184,42.3256375903,POINT (-75.3099008184 42.3256375903)
Stacked plank house at 461 Spruce Lake Rd,Schoharie,01/07/2015,14NR06595,-74.5943958001,42.5849325453,POINT (-74.5943958001 42.5849325453)
Greenridge (Arthur Williams House),Nassau,07/22/1999,97NR01154,-73.6302133875,40.8165050823,POINT (-73.6302133875 40.8165050823)
Progue House,Dutchess,07/09/1987,90NR00345,-73.8793489091,41.8899786793,POINT (-73.8793489091 41.8899786793)
"Hosmer, William, House",Cayuga,04/12/2006,05NR05531,-76.5761322833,42.9299310708,POINT (-76.5761322833 42.9299310708)
Conkey House,Niagara,05/30/2003,03NR05057,-78.6690471758,43.1625803623,POINT (-78.6690471758 43.1625803623)
House at 52 Eighteenth Avenue,Nassau,02/18/1988,90NR01762,-73.6497550157,40.8469102279,POINT (-73.6497550157 40.8469102279)
Lord-Hawley House,Monroe,10/29/1996,96NR01041,-77.5130191048,43.093729624,POINT (-77.5130191048 43.093729624)
Cobblestone House at 1145 Old School House Road,Seneca,09/20/2009,07NR05750,-76.7748637017,42.9689410474,POINT (-76.7748637017 42.9689410474)
Moore-McMillen House,Richmond,04/23/1980,90NR01022,-74.1387297973,40.5731007278,POINT (-74.1387297973 40.5731007278)
"Schickel, William, House",New York,12/06/2004,04NR05238,-73.9596941841,40.7781034631,POINT (-73.9596941841 40.7781034631)
Blatchley House,Herkimer,08/15/2008,08NR05861,-74.9339148038,42.9037123119,POINT (-74.9339148038 42.9037123119)
"Dickerson, Abraham, House",Orange,11/03/1995,95NR00884,-74.2526881348,41.5725802567,POINT (-74.2526881348 41.5725802567)
"Onderdonk, Horatio Gates, House",Nassau,04/16/1980,90NR01954,-73.6922822386,40.7940997084,POINT (-73.6922822386 40.7940997084)
"Osborn, Frederick, House",Putnam,,91NR00261,-73.9222544548,41.3623775241,POINT (-73.9222544548 41.3623775241)
Poillon-Sequine-Britton House,Richmond,02/02/1984,90NR01015,-74.1398826476,40.5456153056,POINT (-74.1398826476 40.5456153056)
Appellate Division Courthouse of New York State,New York,07/26/1982,90NR00798,-73.9865647184,40.7422001885,POINT (-73.9865647184 40.7422001885)
"Mills, Gen. William A., House",Livingston,12/19/1978,90NR01379,-77.8752221064,42.7269010948,POINT (-77.8752221064 42.7269010948)
Upper Nyack Firehouse,Rockland,09/23/1982,90NR02422,-73.9175386822,41.1013479825,POINT (-73.9175386822 41.1013479825)
"First Presbyterian Church and Pintard, Lewis, House",Westchester,09/07/1979,90NR02483,-73.7852312436,40.9046395273,POINT (-73.7852312436 40.9046395273)
"Denton, George W., House",Nassau,08/29/1985,90NR01700,-73.6548347075,40.8045997166,POINT (-73.6548347075 40.8045997166)
"Watts, Ebenezer, House",Monroe,10/18/1996,96NR01027,-77.613640856,43.1537607042,POINT (-77.613640856 43.1537607042)
Dr. Charles Lee House,Oswego,,09NR05992,-76.4153697666,43.3249956187,POINT (-76.4153697666 43.3249956187)
Henry-Remsen House,Albany,10/03/1985,90NR02774,-73.7482254114,42.7156255092,POINT (-73.7482254114 42.7156255092)
Van Schaick House,Albany,03/18/1971,90NR02830,-73.6866943106,42.7679874171,POINT (-73.6866943106 42.7679874171)
"Hogeboom, Stephen, House",Columbia,08/21/1997,97NR01235,-73.7419865596,42.2223605758,POINT (-73.7419865596 42.2223605758)
"Perry, Jacob, House",Rockland,07/03/2003,03NR05077,-73.9908684787,41.0542004208,POINT (-73.9908684787 41.0542004208)
Reynolds House,Dutchess,11/26/1982,90NR00420,-73.9261008621,41.6947011714,POINT (-73.9261008621 41.6947011714)
"Westinghouse, George Jr., Birthplace and Boyhood Home",Schoharie,03/20/1986,90NR02679,-74.3318227386,42.7090173768,POINT (-74.3318227386 42.7090173768)
John Jackson II House,Nassau,01/19/2022,21NR00018,-73.5091827369,40.6877920648,POINT (-73.5091827369 40.6877920648)
"Thompson, Walter, House and Carriage House",Putnam,11/23/1982,90NR02376,-73.9310673068,41.3839598829,POINT (-73.9310673068 41.3839598829)
WhedonΓÇôSchumacher House,Onondaga,07/08/2019,19NR00008,-76.1568694771,43.0414554563,POINT (-76.1568694771 43.0414554563)
"Wagener, Abraham, House",Yates,08/24/1994,94NR00642,-77.1370442921,42.5099210744,POINT (-77.1370442921 42.5099210744)
"Ludlow, William Henry, House",Columbia,08/08/1997,97NR01197,-73.7447829783,42.2252328429,POINT (-73.7447829783 42.2252328429)
Marshall D. Bice House,Schoharie,06/12/2017,17NR00017,-74.3160737517,42.6612914102,POINT (-74.3160737517 42.6612914102)
Dr. Oliver Bronson House and Estate,Columbia,02/20/1973,03NR05160,-73.7851080891,42.2433325638,POINT (-73.7851080891 42.2433325638)
Bigelow-Finch-Fowler House,Columbia,11/04/2019,19NR00045,-73.4699304607,42.4839895618,POINT (-73.4699304607 42.4839895618)
Frontier House,Niagara,07/08/1974,90NR01979,-79.0424619822,43.1732187776,POINT (-79.0424619822 43.1732187776)
"Potter, Arnold, House",Yates,08/24/1994,94NR00636,-77.1286249067,42.6910157968,POINT (-77.1286249067 42.6910157968)
"Parker, Charles, House",Albany,11/10/1982,90NR01663,-73.9885276047,42.741265868,POINT (-73.9885276047 42.741265868)
"Cronyn, William B., House",Kings,06/03/1981,90NR01284,-73.9873783468,40.670018006,POINT (-73.9873783468 40.670018006)
Edgewood House,Westchester,06/26/1986,90NR02549,-73.807834262,40.8948918893,POINT (-73.807834262 40.8948918893)
"Floyd, William, Estate (Old Mastic House)",Suffolk,04/21/1971,90NR01772,-72.8234535528,40.7673579322,POINT (-72.8234535528 40.7673579322)
West Newark Schoolhouse,Tioga,03/16/1998,98NR01305,-76.2362692492,42.241723998,POINT (-76.2362692492 42.241723998)
"Fuller, Royal K., House",Albany,10/03/1985,90NR02770,-73.7525530282,42.6834477761,POINT (-73.7525530282 42.6834477761)
Haxtun Tower House,Dutchess,08/22/2016,15NR00047,-73.7097068,41.6144357548,POINT (-73.7097068 41.6144357548)
Taft House,Jefferson,09/06/1990,90NR03004,-76.2025169389,44.0806486486,POINT (-76.2025169389 44.0806486486)
The Great Atlantic & Pacific Tea Company Warehouse,Erie,11/24/2015,15NR00082,-78.8553502208,42.8779837266,POINT (-78.8553502208 42.8779837266)
"Wales, Edward S., House",Dutchess,08/19/1993,90NR02909,-73.9382922474,41.7916286126,POINT (-73.9382922474 41.7916286126)
"Raplee, Miles, House",Yates,08/24/1994,94NR00655,-76.92330884,42.6176110032,POINT (-76.92330884 42.6176110032)
Hustis House,Putnam,11/23/1982,90NR02395,-73.9427812312,41.4266394611,POINT (-73.9427812312 41.4266394611)
Pi Chapter House of Psi Upsilon Fraternity,Onondaga,05/16/1985,90NR02124,-76.1311190674,43.0391447913,POINT (-76.1311190674 43.0391447913)
"Lasher, George, House",Schenectady,10/11/1984,90NR02632,-74.1544529639,42.8362485512,POINT (-74.1544529639 42.8362485512)
Terneur-Hutton House,Rockland,04/23/1973,90NR02396,-73.9731050162,41.0832309407,POINT (-73.9731050162 41.0832309407)
Henry Street Settlement and Neighborhood Playhouse,New York,05/30/1974,90NR00841,-73.983792274,40.715092326,POINT (-73.983792274 40.715092326)
"Austin, Richard House",Westchester,09/20/1988,90NR02508,-73.8458009547,41.1668589891,POINT (-73.8458009547 41.1668589891)
"Wallace, Timothy, House",Monroe,02/04/1994,94NR00541,-77.5970338289,43.1165608847,POINT (-77.5970338289 43.1165608847)
Eli & Diadama Beecher House,Saratoga,12/22/2015,15NR00094,-74.1027841433,43.2214366566,POINT (-74.1027841433 43.2214366566)
Tefft-Steadman House,Onondaga,10/31/2007,07NR05720,-76.3396238479,42.9864145849,POINT (-76.3396238479 42.9864145849)
"Langmuir, Irving, House",Schenectady,01/07/1976,90NR02657,-73.9195355581,42.8151432274,POINT (-73.9195355581 42.8151432274)
"Hall, Frank A., House",Chautauqua,09/26/1983,90NR00120,-79.5778071079,42.3253448264,POINT (-79.5778071079 42.3253448264)
"Ford, Jacob, House",St. Lawrence,09/02/1982,90NR02578,-75.6523540683,44.5859950071,POINT (-75.6523540683 44.5859950071)
House at 18 Seventeenth Avenue,Nassau,02/18/1988,90NR01751,-73.6469262982,40.8471368607,POINT (-73.6469262982 40.8471368607)
Schoolhouse No. 5,Delaware,06/01/2011,11NR06216,-75.0855006175,42.2679073389,POINT (-75.0855006175 42.2679073389)
"Murray Street, House at No. 30",Livingston,01/07/1999,98NR01318,-77.8754429294,42.7230886922,POINT (-77.8754429294 42.7230886922)
Stonehouse Farm,Otsego,11/19/1980,90NR02175,-75.0019027648,42.4706781722,POINT (-75.0019027648 42.4706781722)
"Swortz, William, House",Yates,08/24/1994,94NR00687,-76.976025116,42.5482965763,POINT (-76.976025116 42.5482965763)
"Van Rensselar, Stephen, House",New York,06/16/1983,90NR00757,-73.997694154,40.7190960119,POINT (-73.997694154 40.7190960119)
"Palen, Frank A., House",Ulster,02/09/2005,04NR05315,-74.0141474228,41.9307368549,POINT (-74.0141474228 41.9307368549)
"Mills, Florence, House",New York,12/08/1976,90NR00929,-73.9446672343,40.8154158438,POINT (-73.9446672343 40.8154158438)
"Winegar, Hendrik, House",Dutchess,04/15/1975,90NR00292,-73.511093343,41.8279268309,POINT (-73.511093343 41.8279268309)
Northrup-Gilbert House,Oswego,02/04/2000,99NR01572,-76.2964518358,43.2286931585,POINT (-76.2964518358 43.2286931585)
"Brand, John, Jr., House",Chemung,02/22/2010,09NR06059,-76.7968889139,42.0853216023,POINT (-76.7968889139 42.0853216023)
Reed-Hulburt House,Monroe,02/16/2016,15NR00116,-77.4529726049,43.0932139935,POINT (-77.4529726049 43.0932139935)
