Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Middle Farmhouse,Madison,11/02/1987,90NR01410,-75.8834524548,42.959934276,POINT (-75.8834524548 42.959934276)
"Liddle, Thomas, Farm Complex",Schenectady,10/11/1984,90NR02635,-74.2396299247,42.7973629118,POINT (-74.2396299247 42.7973629118)
"Green, Joseph, Farmhouse",Schenectady,10/11/1984,90NR02625,-74.1782066524,42.8288810549,POINT (-74.1782066524 42.8288810549)
"Comstock, Zephinia Farmhouse",Madison,11/02/1987,90NR01407,-75.838483266,42.9251778579,POINT (-75.838483266 42.9251778579)
Downs House & Farm,Suffolk,05/31/2016,15NR00136,-72.5972352219,40.9759598594,POINT (-72.5972352219 40.9759598594)
Rushmore Family Farm,Greene,06/18/2010,10NR06093,-73.8580693085,42.2529665189,POINT (-73.8580693085 42.2529665189)
Markham Cobblestone Farmhouse and Barn Complex,Livingston,08/13/1989,90NR01362,-77.6356296864,42.932126839,POINT (-77.6356296864 42.932126839)
Stony Kill Farm,Dutchess,03/20/1980,90NR00296,-73.9512428267,41.5422898742,POINT (-73.9512428267 41.5422898742)
Miller-Barben Farm,Monroe,01/14/2015,14NR06587,-77.526347521,42.9929791498,POINT (-77.526347521 42.9929791498)
Edgewater Farm,Essex,02/17/1988,90NR00473,-73.3837947325,44.4021761849,POINT (-73.3837947325 44.4021761849)
Mudge Farmhouse,Nassau,07/22/1999,97NR01155,-73.636504382,40.8148739886,POINT (-73.636504382 40.8148739886)
Appeldoorn Farm,Ulster,03/20/2013,12NR06411,-74.2149664576,41.7997108747,POINT (-74.2149664576 41.7997108747)
Farmer's and Manufacturer's Bank,Dutchess,11/26/1982,90NR00396,-73.9289990464,41.7028864511,POINT (-73.9289990464 41.7028864511)
"Gates, Cyrus, Farmstead",Broome,01/11/1999,99NR01455,-76.0381912061,42.2475661935,POINT (-76.0381912061 42.2475661935)
Adams-Myers-Bryan Farmstead,Rensselaer,08/27/2013,13NR06454,-73.5598939354,42.8919571785,POINT (-73.5598939354 42.8919571785)
Van Valkenberg- Isbister Farm,Columbia,04/12/2006,05NR05473,-73.6916728027,42.3203626295,POINT (-73.6916728027 42.3203626295)
Sherman Farm,Rensselaer,07/05/2003,02NR04958,-73.5091035127,42.8563902815,POINT (-73.5091035127 42.8563902815)
"Rottiers, John N., Farm",Jefferson,09/30/1996,96NR01095,-75.9667172967,44.1628870289,POINT (-75.9667172967 44.1628870289)
Pioneer Farm (McCurdy House),Livingston,12/18/1970,90NR01375,-77.700736982,42.5509608341,POINT (-77.700736982 42.5509608341)
Shore Farm,Jefferson,10/18/1989,90NR01141,-76.1022860968,43.9581275782,POINT (-76.1022860968 43.9581275782)
Red Mill Farm,Oswego,11/14/1991,91NR00018,-76.1459911916,43.4249165168,POINT (-76.1459911916 43.4249165168)
Rice-Dodge-Burgess Farm,Herkimer,11/24/2015,15NR00052,-75.117825513,42.9128613124,POINT (-75.117825513 42.9128613124)
"Hills, Ebenezer, Jr., Farmhouse",Albany,10/03/1985,90NR02775,-73.8021902091,42.7620404927,POINT (-73.8021902091 42.7620404927)
"Carter, John,  Farmstead",Niagara,05/30/2007,07NR05699,-79.0447631084,43.2590595398,POINT (-79.0447631084 43.2590595398)
Morrison Farmstead,Rensselaer,,00NR01642,-73.551296998,42.7499652857,POINT (-73.551296998 42.7499652857)
Bennett Hill Farm,Albany,12/05/2003,03NR05114,-73.9617140352,42.5711409775,POINT (-73.9617140352 42.5711409775)
"Graves, John, Cobblestone Farmhouse",Seneca,02/28/2008,07NR05743,-76.8726817228,42.9570327194,POINT (-76.8726817228 42.9570327194)
Ladd Farmhouse,Schenectady,10/11/1984,90NR02631,-74.2255421447,42.7880361151,POINT (-74.2255421447 42.7880361151)
Seaman Farm,Suffolk,09/26/1985,90NR01843,-73.3194852818,40.8116330292,POINT (-73.3194852818 40.8116330292)
Martin Farm Complex,Livingston,08/31/1989,90NR01363,-77.5754020546,42.9306734478,POINT (-77.5754020546 42.9306734478)
Coletti-Rowland-Agan Farmstead,Rensselaer,,13NR06456,-73.5618611947,42.8093414601,POINT (-73.5618611947 42.8093414601)
Parker Farmhouse,Madison,11/02/1987,90NR01412,-75.8512546099,42.9158661503,POINT (-75.8512546099 42.9158661503)
Montgomery County Poor Farm,Montgomery,08/05/1982,90NR01534,-74.4903981999,42.901010872,POINT (-74.4903981999 42.901010872)
"Traver, John H., Farm",Dutchess,07/09/1987,90NR00358,-73.8671926543,41.8946148904,POINT (-73.8671926543 41.8946148904)
Home Farm,Washington,12/05/2008,05NR05449,-73.3284625516,43.5394256575,POINT (-73.3284625516 43.5394256575)
Dr. Henry Spence Cobblestone Farmhouse,Yates,05/11/1992,92NR00317,-76.946556909,42.5552734891,POINT (-76.946556909 42.5552734891)
"Smith, Henry, Farmstead",Suffolk,09/26/1985,90NR01846,-73.3800513503,40.8512865313,POINT (-73.3800513503 40.8512865313)
Belcher Family Homestead and Farm,Tioga,07/02/1984,90NR02227,-76.1871172511,42.2838243228,POINT (-76.1871172511 42.2838243228)
Cole-Hasbrouck Farm Historic District,Ulster,11/10/1994,94NR00580,-74.1099362242,41.6715195461,POINT (-74.1099362242 41.6715195461)
"Settle, John, Farm",Tioga,03/16/1998,98NR01313,-76.1282813576,42.2112834636,POINT (-76.1282813576 42.2112834636)
Sipperly-Lown Farmhouse,Dutchess,07/09/1987,90NR00350,-73.8849387936,41.9660846127,POINT (-73.8849387936 41.9660846127)
Halford-Hayner Farmstead,Rensselaer,01/02/2013,12NR06390,-73.5897411983,42.8051033306,POINT (-73.5897411983 42.8051033306)
Hastings Farmstead,Franklin,08/30/2007,07NR05724,-74.5139336983,44.7651539886,POINT (-74.5139336983 44.7651539886)
Rider-Hopkins Farm and Olmsted Camp,Erie,01/15/1999,99NR01440,-78.5125232645,42.5309172087,POINT (-78.5125232645 42.5309172087)
Slack Farmstead,Oswego,11/14/1991,91NR00031,-76.185033952,43.4524981583,POINT (-76.185033952 43.4524981583)
"Cox, Isaac, Cobblestone Farmstead [Letson Farm]",Monroe,03/07/2003,02NR05010,-77.7450237827,42.9952698329,POINT (-77.7450237827 42.9952698329)
"Crawford, John I., Farm",Orange,08/06/1998,98NR01374,-74.3304439181,41.5771225257,POINT (-74.3304439181 41.5771225257)
Vanderpool Farm Complex,Albany,11/10/1982,90NR01635,-74.0354010342,42.7313736103,POINT (-74.0354010342 42.7313736103)
"Baker, J. & E., Cobblestone Farmhouse",Wayne,11/07/1995,95NR00903,-77.3119981081,43.0353927191,POINT (-77.3119981081 43.0353927191)
Barden Cobblestone Farmhouse,Yates,05/11/1992,92NR00312,-77.073773453,42.754716531,POINT (-77.073773453 42.754716531)
Vought Farmhouse (DEMOLISHED),Schenectady,,91NR00256,-74.0792014941,42.7663590206,POINT (-74.0792014941 42.7663590206)
Clark Farm Complex,Livingston,08/31/1989,90NR01357,-77.5929087651,42.9036186579,POINT (-77.5929087651 42.9036186579)
Chapman Farmhouse,Schenectady,10/11/1984,90NR02620,-74.2206485317,42.8124995819,POINT (-74.2206485317 42.8124995819)
Thomas Farmstead,Rensselaer,09/19/2012,12NR06363,-73.5026724888,42.8709604599,POINT (-73.5026724888 42.8709604599)
Resseguie Farm,Jefferson,10/18/1989,90NR01139,-76.0414222323,43.9353305372,POINT (-76.0414222323 43.9353305372)
Dill Farm,Ulster,09/26/1983,90NR01086,-74.2621435024,41.6435892781,POINT (-74.2621435024 41.6435892781)
Beckwith Farmhouse,Madison,11/02/1987,90NR01404,-75.8852516392,42.9478173705,POINT (-75.8852516392 42.9478173705)
Poppletown Farm House,Ulster,11/07/1991,91NR00088,-73.9737893959,41.8214908397,POINT (-73.9737893959 41.8214908397)
Brown Farmstead,Orange,12/07/2005,05NR05469,-74.1403747285,41.5414463078,POINT (-74.1403747285 41.5414463078)
Gifford-Walker Farm,Genesee,01/10/1980,90NR00521,-78.0154825674,43.1305486061,POINT (-78.0154825674 43.1305486061)
Rolling Ridge Farm,Madison,11/02/1987,90NR01413,-75.8455961812,42.9127691362,POINT (-75.8455961812 42.9127691362)
Black and White Farm Barn,Livingston,02/08/1988,90NR01354,-77.8083372101,42.666706168,POINT (-77.8083372101 42.666706168)
Angus Cobblestone Farmhouse and Barn Complex,Yates,05/11/1992,92NR00316,-76.9744861375,42.7341068159,POINT (-76.9744861375 42.7341068159)
Veeder Farmhouse #1,Albany,11/10/1982,90NR01696,-74.0316480113,42.7434247558,POINT (-74.0316480113 42.7434247558)
Heermance Farmhouse,Dutchess,05/06/1980,90NR00324,-73.8623590524,42.0452938029,POINT (-73.8623590524 42.0452938029)
Avery Farmhouse,Schenectady,10/11/1984,90NR02617,-74.2352952858,42.7714763148,POINT (-74.2352952858 42.7714763148)
"Schoonmaker, Joachim, Farm",Ulster,05/08/2013,12NR06410,-74.2095214336,41.7816958213,POINT (-74.2095214336 41.7816958213)
Levitz Family Farm,Sullivan,01/24/2002,01NR01847,-74.534499326,41.8020570278,POINT (-74.534499326 41.8020570278)
William Miller Farm Historic District,Washington,04/04/1994,94NR00586,-73.3115619353,43.5949898879,POINT (-73.3115619353 43.5949898879)
Curtis - Crumb Farm,Monroe,01/03/1997,96NR01043,-77.7810050127,43.3069992799,POINT (-77.7810050127 43.3069992799)
Angell Farm,Jefferson,,90NR02996,-76.266639398,43.9768001464,POINT (-76.266639398 43.9768001464)
Auclair-Button Farmstead,Rensselaer,06/05/2013,13NR06440,-73.5726070209,42.8182029388,POINT (-73.5726070209 42.8182029388)
Guilford-Bower Farmhouse,Ulster,07/08/1999,99NR01491,-74.1574743585,41.7114145422,POINT (-74.1574743585 41.7114145422)
Abell Farmhouse and Barn,Madison,11/02/1987,90NR01403,-75.8252118308,42.9021865144,POINT (-75.8252118308 42.9021865144)
Hazard Willcox Jr. Farm,Chenango,04/12/2019,18NR00096,-75.561283526,42.7225771023,POINT (-75.561283526 42.7225771023)
Ferguson Farm Complex,Schenectady,04/24/1987,90NR02647,-74.1156668226,42.7604768,POINT (-74.1156668226 42.7604768)
Morris-Lull Farm,Otsego,12/07/2005,05NR05479,-75.2517247555,42.5243344202,POINT (-75.2517247555 42.5243344202)
"Wright, Reuben Gridley, Farm Complex",Chautauqua,09/26/1983,90NR00129,-79.5651394628,42.3339673706,POINT (-79.5651394628 42.3339673706)
Whitcomb Cobblestone Farmhouse,Monroe,11/29/1996,96NR01083,-77.5322529451,43.0059327494,POINT (-77.5322529451 43.0059327494)
"Traver, J.E., Farm",Dutchess,07/09/1987,90NR00357,-73.8785793485,41.9262805464,POINT (-73.8785793485 41.9262805464)
Quaker Lane Farms,Dutchess,12/18/2003,02NR05030,-73.8633363889,41.8104337431,POINT (-73.8633363889 41.8104337431)
