Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Jamaica Chamber of Commerce Building,Queens,09/08/1983,90NR01585,-73.7991746599,40.7056137617,POINT (-73.7991746599 40.7056137617)
Rockland Silk Mill,Steuben,10/20/2021,21NR00003,-77.6671700732,42.3294102465,POINT (-77.6671700732 42.3294102465)
68 East 7th Street,New York,,04NR05409,-73.9869508296,40.7272684299,POINT (-73.9869508296 40.7272684299)
Film Center Building,New York,09/07/1984,90NR00825,-73.9911637522,40.7599223945,POINT (-73.9911637522 40.7599223945)
Insurance Company of North America Building,New York,11/30/1999,99NR01553,-74.0060189971,40.7082811281,POINT (-74.0060189971 40.7082811281)
Federal Office Building,New York,08/30/1974,90NR00816,-74.0081813561,40.7322679537,POINT (-74.0081813561 40.7322679537)
New York Central Terminal,Erie,09/07/1984,90NR01233,-78.8311604003,42.8886088245,POINT (-78.8311604003 42.8886088245)
Central New York Telephone and Telegraph Building,Onondaga,04/03/1973,90NR02104,-76.1490804844,43.0481743598,POINT (-76.1490804844 43.0481743598)
Congregation Chevra Linath Hazedeck,Kings,02/16/2016,15NR00113,-73.9839026078,40.6427874626,POINT (-73.9839026078 40.6427874626)
Hunziker Residence,Onondaga,02/14/1997,96NR01125,-76.1705374439,43.0230063325,POINT (-76.1705374439 43.0230063325)
Cox Building,Monroe,10/11/1984,90NR01509,-77.6087598437,43.1576539652,POINT (-77.6087598437 43.1576539652)
Hotchkiss Essential Oil Company Plant,Wayne,11/02/1987,90NR02284,-76.9962952338,43.0627687807,POINT (-76.9962952338 43.0627687807)
Moss Ledge,Franklin,11/07/1986,90NR00500,-74.3332371217,44.2838322842,POINT (-74.3332371217 44.2838322842)
Doyle Hardware Building,Oneida,06/10/1993,92NR00416,-75.2234959191,43.1033364343,POINT (-75.2234959191 43.1033364343)
Sonnenberg Gardens,Ontario,09/28/1973,90NR01994,-77.2721752759,42.89816824,POINT (-77.2721752759 42.89816824)
Strawberry Hill,Dutchess,07/09/1987,90NR00355,-73.8831585735,41.8832910532,POINT (-73.8831585735 41.8832910532)
Elmira College Old Campus,Chemung,08/23/1984,90NR00143,-76.8143059537,42.0981266327,POINT (-76.8143059537 42.0981266327)
Philipsburgh Building,Westchester,05/22/2002,02NR01911,-73.8994308048,40.9331485918,POINT (-73.8994308048 40.9331485918)
Michaels--Stern Building,Monroe,10/04/1985,90NR01497,-77.607713964,43.1588321986,POINT (-77.607713964 43.1588321986)
York Lodge,Madison,07/15/1991,91NR00146,-75.8571340762,42.9390683822,POINT (-75.8571340762 42.9390683822)
Woodruff Block,Oswego,04/20/1995,95NR00820,-76.5123826969,43.4579709583,POINT (-76.5123826969 43.4579709583)
Collins Residence,Onondaga,02/14/1997,96NR01116,-76.1166921607,43.0459009656,POINT (-76.1166921607 43.0459009656)
Niagara Hudson (Niagara Mohawk) Building,Onondaga,06/14/2010,09NR06067,-76.1568853297,43.0511238039,POINT (-76.1568853297 43.0511238039)
Edwards Building,Monroe,10/11/1984,90NR01511,-77.6085464597,43.1575136481,POINT (-77.6085464597 43.1575136481)
Caffe Cino,New York,11/09/2017,17NR00074,-74.0025691961,40.7314264038,POINT (-74.0025691961 40.7314264038)
Germania Life Insurance Company Building,New York,05/25/2001,01NR01771,-73.9885654983,40.7365987137,POINT (-73.9885654983 40.7365987137)
"Dykman, J. Y., Flour and Feed Store",Putnam,11/23/1982,90NR02390,-73.9463513572,41.4242237728,POINT (-73.9463513572 41.4242237728)
"Depew Lodge No. 823, Free and Accepted Masons",Erie,11/30/1999,99NR01538,-78.6663742503,42.8989649355,POINT (-78.6663742503 42.8989649355)
Hathaway,Greene,02/12/2008,07NR05790,-74.1213145488,42.2132214412,POINT (-74.1213145488 42.2132214412)
Roslyn Grist Mill,Nassau,10/02/1986,90NR01738,-73.649476723,40.8006378439,POINT (-73.649476723 40.8006378439)
Wollensak Optical Company Building,Monroe,07/27/2018,18NR00034,-77.598886296,43.1810233054,POINT (-77.598886296 43.1810233054)
New York State Court of Appeals Building,Albany,02/18/1971,90NR01624,-73.7539097331,42.6522602037,POINT (-73.7539097331 42.6522602037)
Montrest,Putnam,11/23/1982,90NR02371,-73.9344966398,41.4289770667,POINT (-73.9344966398 41.4289770667)
"Emerson Place, Row at 33-61",Erie,03/19/1986,90NR01213,-78.8605738972,42.912969366,POINT (-78.8605738972 42.912969366)
Bannerman's Island Arsenal,Dutchess,11/23/1982,90NR00299,-73.9879839497,41.4554259502,POINT (-73.9879839497 41.4554259502)
"Lanier, James F.D., Residence",New York,06/03/1982,90NR00751,-73.9796438522,40.7474925198,POINT (-73.9796438522 40.7474925198)
Bramanville Mill,Schoharie,08/27/1976,90NR02673,-74.4061607673,42.6881153439,POINT (-74.4061607673 42.6881153439)
The Miller Block,Chemung,06/26/2017,15NR00132,-76.8052832345,42.0825208166,POINT (-76.8052832345 42.0825208166)
Mansakenning,Dutchess,07/09/1987,90NR00338,-73.8992420921,41.9050051094,POINT (-73.8992420921 41.9050051094)
Cayuga Preventorium,Tompkins,01/15/2021,06NR05626,-76.560387612,42.5198431832,POINT (-76.560387612 42.5198431832)
Temple of Israel,Montgomery,08/27/1992,92NR00410,-74.1956304744,42.9397333118,POINT (-74.1956304744 42.9397333118)
Camp Taiga,Hamilton,06/12/2017,16NR00018,-74.4102453791,43.9933505702,POINT (-74.4102453791 43.9933505702)
Lil's Diner,Albany,11/06/2000,00NR01647,-73.744837559,42.6608615904,POINT (-73.744837559 42.6608615904)
Jonesville Store,Saratoga,01/14/2011,10NR06160,-73.8233666911,42.9102221678,POINT (-73.8233666911 42.9102221678)
"Hilton Avenue, Building at 53-55",Nassau,11/14/1978,91NR00233,-73.6379023843,40.7238310637,POINT (-73.6379023843 40.7238310637)
Poehlman Residence,Onondaga,02/14/1997,96NR01117,-76.1100407559,43.043627866,POINT (-76.1100407559 43.043627866)
Grey Hook,Dutchess,11/26/1982,90NR00402,-73.9170087463,41.6883810245,POINT (-73.9170087463 41.6883810245)
E. & B. Holmes Machinery Company Building,Erie,06/02/2009,08NR05967,-78.8684457047,42.8697524799,POINT (-78.8684457047 42.8697524799)
Sagamore Hill National Historic Site,Nassau,10/15/1966,90NR01944,-73.4974253071,40.8857721743,POINT (-73.4974253071 40.8857721743)
Montauk Tennis Auditorium,Suffolk,02/08/1988,90NR01794,-71.9506779516,41.0502684129,POINT (-71.9506779516 41.0502684129)
Hopkinton Green,St. Lawrence,09/10/2014,13NR06476,-74.7039797689,44.6905669532,POINT (-74.7039797689 44.6905669532)
Litchfield Villa,Kings,09/14/1977,90NR01307,-73.9737100226,40.6669159084,POINT (-73.9737100226 40.6669159084)
"Simonds, L.C., Adirondack Cabin",Washington,11/29/2010,10NR06165,-73.4242839844,43.6154809301,POINT (-73.4242839844 43.6154809301)
DuBois-Sarles Octagon,Ulster,11/15/2002,02NR04926,-73.9739162632,41.6007512126,POINT (-73.9739162632 41.6007512126)
USS Intrepid (CV-11),New York,01/14/1986,90NR00608,-74.0008960353,40.7647882066,POINT (-74.0008960353 40.7647882066)
Oakcliff,Saratoga,06/01/1998,93NR00446,-73.7291017612,42.8246812857,POINT (-73.7291017612 42.8246812857)
Clifton Springs Sanitarium,Ontario,04/06/1979,90NR02007,-77.1368706325,42.9611590013,POINT (-77.1368706325 42.9611590013)
Ticonderoga Pulp and Paper Company Office,Essex,11/15/1988,90NR00492,-73.4213693654,43.8487790248,POINT (-73.4213693654 43.8487790248)
"West Water Street, Buildings at 104-116",Chemung,12/17/2008,08NR05883,-76.805582696,42.0880665908,POINT (-76.805582696 42.0880665908)
Wellscroft,Essex,01/28/2004,00NR01681,-73.7722027246,44.3442340358,POINT (-73.7722027246 44.3442340358)
Jewish Center of Coney Island,Kings,12/11/2013,13NR06472,-73.9671161512,40.5797667487,POINT (-73.9671161512 40.5797667487)
Copake Memorial Clock,Columbia,02/03/2012,11NR06212,-73.5496716097,42.1035607878,POINT (-73.5496716097 42.1035607878)
The Kamman Building,Erie,03/01/2010,09NR06076,-78.8490905613,42.8759227118,POINT (-78.8490905613 42.8759227118)
"West Street, Building at 21",New York,03/12/1999,98NR01402,-74.0155340793,40.7063915565,POINT (-74.0155340793 40.7063915565)
Whitney Museum of American Art,New York,,93NR00507,-73.9638362763,40.7734162702,POINT (-73.9638362763 40.7734162702)
Terminal Building,Monroe,01/11/2017,15NR00138,-77.6139381004,43.1539562258,POINT (-77.6139381004 43.1539562258)
Llenroc,Tompkins,04/16/1980,90NR02255,-76.492143544,42.4466097577,POINT (-76.492143544 42.4466097577)
Van Tassell & Kearney Horse Auction Mart,New York,11/29/2007,06NR05693,-73.9886939718,40.7327853737,POINT (-73.9886939718 40.7327853737)
New Dorp Light,Richmond,08/28/1973,90NR01030,-74.1199475007,40.5807735397,POINT (-74.1199475007 40.5807735397)
"Champlin, H. D., & Son Horseshoeing and Wagonmaking",Putnam,11/23/1982,90NR02388,-73.9467265053,41.4247275155,POINT (-73.9467265053 41.4247275155)
Sanderson Residence,Onondaga,02/14/1997,96NR01128,-76.112393838,43.0432600466,POINT (-76.112393838 43.0432600466)
"Hilton Avenue, Building at 41",Nassau,11/14/1978,91NR00224,-73.6369688631,40.7218903225,POINT (-73.6369688631 40.7218903225)
William Connors Paint Manufacturing Company,Rensselaer,07/28/2016,16NR00023,-73.6847128257,42.7448743392,POINT (-73.6847128257 42.7448743392)
Engleside,Livingston,03/23/2009,08NR05847,-77.7435385639,42.5849830583,POINT (-77.7435385639 42.5849830583)
Olbiston Flats,Oneida,02/07/2022,21NR00047,-75.2467872482,43.0933868758,POINT (-75.2467872482 43.0933868758)
Harlem Fire Watchtower,New York,06/21/1976,90NR00762,-73.9435428688,40.80412661,POINT (-73.9435428688 40.80412661)
Schermerhorn Row Block,New York,02/18/1971,90NR00623,-74.0038878331,40.7064041553,POINT (-74.0038878331 40.7064041553)
"Parsonage, The",Greene,04/06/2005,04NR05382,-74.1551861761,42.4124026786,POINT (-74.1551861761 42.4124026786)
Sterling Grist Mill Complex,Cayuga,01/24/2002,01NR01829,-76.6465206048,43.3250264783,POINT (-76.6465206048 43.3250264783)
Wheeler Home,Albany,10/04/1979,90NR02800,-73.7532532021,42.7130657522,POINT (-73.7532532021 42.7130657522)
"Phillips, Harriet, Bungalow",Columbia,08/21/1997,97NR01241,-73.7489706708,42.2277730183,POINT (-73.7489706708 42.2277730183)
STANDARD OIL COMPANY NO. 16 (harbor tug),Richmond,11/29/2001,01NR01861,-74.1595459157,40.6384660599,POINT (-74.1595459157 40.6384660599)
General Grant National Memorial,New York,10/15/1966,90NR00870,-73.9630441698,40.8134344576,POINT (-73.9630441698 40.8134344576)
Court Exchange Building--National Casket Company,Monroe,10/04/1985,90NR01488,-77.61082944,43.1526619262,POINT (-77.61082944 43.1526619262)
Granada Towers,Nassau,05/31/1984,90NR01715,-73.6607783818,40.5881552649,POINT (-73.6607783818 40.5881552649)
Mount Kisco Municipal Complex,Westchester,03/09/1997,97NR01162,-73.7272810144,41.2064853926,POINT (-73.7272810144 41.2064853926)
Entranceway at Main Street at Lamarck Drive and Smallwood Drive,Erie,12/07/2005,05NR05516,-78.7744166615,42.9604013021,POINT (-78.7744166615 42.9604013021)
Guaranty Building (Prudential Building),Erie,03/20/1973,90NR01216,-78.8767777541,42.8830872491,POINT (-78.8767777541 42.8830872491)
Ellwanger and Barry Building,Monroe,01/27/2022,21NR00081,-77.6135735246,43.1563229823,POINT (-77.6135735246 43.1563229823)
Fonthill Castle and the Administration Building of the College of,Bronx,07/11/1980,90NR00045,-73.9092632384,40.9139724046,POINT (-73.9092632384 40.9139724046)
Yonkers Water Works,Westchester,07/21/1982,90NR02465,-73.8647408446,40.957951651,POINT (-73.8647408446 40.957951651)
The Mentholatum Co. Building,Erie,02/21/2017,16NR00009,-78.8990089652,42.9212901395,POINT (-78.8990089652 42.9212901395)
Liberty Monument,Essex,11/16/1989,90NR02940,-73.4349054316,43.848305747,POINT (-73.4349054316 43.848305747)
Cliffside,Rockland,07/12/1990,90NR03073,-73.9034483681,41.0079381901,POINT (-73.9034483681 41.0079381901)
Southfield Furnace Ruin,Orange,11/02/1973,90NR02303,-74.1821256148,41.2537327321,POINT (-74.1821256148 41.2537327321)
GENERAL ICE CREAM COMPANY,Onondaga,08/27/2020,19NR00092,-76.1614755213,43.0514171922,POINT (-76.1614755213 43.0514171922)
"Melville, Herman, Residence",Rensselaer,08/21/1992,92NR00409,-73.6787875641,42.7734496119,POINT (-73.6787875641 42.7734496119)
Young Men's Christian Association,Dutchess,11/26/1982,90NR00430,-73.9301551341,41.7025123928,POINT (-73.9301551341 41.7025123928)
Fountain Elms,Oneida,11/03/1972,90NR02055,-75.2411170516,43.0970510381,POINT (-75.2411170516 43.0970510381)
Old Parsonage,Columbia,10/07/1983,90NR00228,-73.8182568959,42.0922115692,POINT (-73.8182568959 42.0922115692)
"Marine Air Terminal, La Guardia Airport",Queens,07/09/1982,90NR01580,-73.8857995468,40.7735671093,POINT (-73.8857995468 40.7735671093)
Dakota Apartments,New York,04/26/1972,90NR00687,-73.9761520792,40.776781577,POINT (-73.9761520792 40.776781577)
Talichito,Essex,08/22/2012,12NR06358,-73.7415849112,43.8356961009,POINT (-73.7415849112 43.8356961009)
Apthorp Apartments,New York,01/30/1978,90NR00615,-73.9808848371,40.7837555748,POINT (-73.9808848371 40.7837555748)
Davis Field,Suffolk,01/22/2008,07NR05747,-73.0529748084,40.756900564,POINT (-73.0529748084 40.756900564)
Offerman Building,Kings,02/21/2017,16NR00079,-73.9848810456,40.6909679112,POINT (-73.9848810456 40.6909679112)
Boscobel,Putnam,11/07/1977,90NR02360,-73.9392370442,41.411674046,POINT (-73.9392370442 41.411674046)
"Fifth Street, Building at 109",Nassau,11/14/1978,91NR00195,-73.6357984643,40.7222509695,POINT (-73.6357984643 40.7222509695)
Saddle Rock Grist Mill,Nassau,12/27/1978,90NR01948,-73.7512292411,40.7977633025,POINT (-73.7512292411 40.7977633025)
Susquehannah Turnpike,Greene,01/02/1974,90NR00552,-74.036563703,42.3229162869,POINT (-74.036563703 42.3229162869)
Trico Plant No. 1,Erie,02/02/2001,00NR01701,-78.8693072169,42.8957601935,POINT (-78.8693072169 42.8957601935)
Camp Wapanachki,Ulster,11/25/1994,94NR00746,-74.2766577809,42.051943096,POINT (-74.2766577809 42.051943096)
Van Wyck-Lefferts Tide Mill,Suffolk,06/02/1978,90NR01924,-73.4445272633,40.9001493653,POINT (-73.4445272633 40.9001493653)
322 Albany Avenue,Ulster,11/15/2002,02NR04931,-74.0035541781,41.9372752171,POINT (-74.0035541781 41.9372752171)
Ulster and Delaware Railroad Depot and Mill Complex,Delaware,04/18/2003,02NR04965,-74.5694435237,42.2845508871,POINT (-74.5694435237 42.2845508871)
Empire Building,New York,08/28/1998,94NR00579,-74.0125115583,40.7075003345,POINT (-74.0125115583 40.7075003345)
Stonecrest,Westchester,01/28/2004,03NR05149,-73.727898166,41.225431872,POINT (-73.727898166 41.225431872)
Space Shuttle Enterprise,New York,03/13/2013,12NR06415,-74.0018878617,40.7651762825,POINT (-74.0018878617 40.7651762825)
Belvidere,Allegany,03/16/1972,90NR00020,-78.0494537658,42.2655299704,POINT (-78.0494537658 42.2655299704)
Watervliet Side Cut Locks,Albany,08/12/1971,90NR02832,-73.6978017554,42.7321303601,POINT (-73.6978017554 42.7321303601)
Croswell-Parsons Paper Mill Ruin,Greene,01/09/2008,07NR05725,-73.7997660109,42.4593375777,POINT (-73.7997660109 42.4593375777)
Mariner's Temple,New York,,90NR00661,-73.9977252645,40.712974416,POINT (-73.9977252645 40.712974416)
M/V MOHICAN,Warren,08/19/2010,98NR01365,-73.7096774224,43.4210733467,POINT (-73.7096774224 43.4210733467)
254-260 Canal Street,New York,06/07/2006,06NR05556,-74.0009686507,40.7184053121,POINT (-74.0009686507 40.7184053121)
U. S. Bullion Depository,Orange,12/02/1987,90NR02301,-73.9822397211,41.3961674284,POINT (-73.9822397211 41.3961674284)
Oriskany Battlefield,Oneida,11/23/1962,90NR02053,-75.3661292179,43.1773760936,POINT (-75.3661292179 43.1773760936)
USS Croaker (SS 246),Erie,09/12/2008,08NR05869,-78.8816366391,42.8781757315,POINT (-78.8816366391 42.8781757315)
Tishman Building,Erie,02/14/2012,11NR06257,-78.8738245049,42.8862126156,POINT (-78.8738245049 42.8862126156)
"Vilas, S. F., Home for Aged & Infirmed Ladies",Clinton,11/12/1982,90NR00192,-73.467321886,44.6989775049,POINT (-73.467321886 44.6989775049)
Poppenhusen Institute,Queens,08/18/1977,90NR01582,-73.8528171861,40.7843002728,POINT (-73.8528171861 40.7843002728)
Kellerman Log Cabin,Livingston,02/01/2006,05NR05506,-77.6746357388,42.7266029155,POINT (-77.6746357388 42.7266029155)
"Baker, George F., Jr. and Sr. Residences",New York,06/03/1982,90NR00745,-73.9542938441,40.785015565,POINT (-73.9542938441 40.785015565)
Residence at 272 Albany Avenue,Ulster,10/20/2021,20NR00098,-74.0049901396,41.9360602235,POINT (-74.0049901396 41.9360602235)
Nassau Brewery,Kings,10/22/2014,14NR06550,-73.9563076029,40.6772686091,POINT (-73.9563076029 40.6772686091)
American Grain Complex,Erie,08/07/2012,12NR06327,-78.8641429631,42.8620544102,POINT (-78.8641429631 42.8620544102)
Wiley Hose Company Building,Greene,08/10/1995,91NR03338,-73.8695587053,42.2171181629,POINT (-73.8695587053 42.2171181629)
Evergreen Acres,Madison,11/02/1987,90NR01409,-75.87751988,42.9280364539,POINT (-75.87751988 42.9280364539)
"Sixth Street, Building at 86",Nassau,11/14/1978,91NR00200,-73.6401113397,40.7218724483,POINT (-73.6401113397 40.7218724483)
Congregation Ansche Chesed,New York,06/09/2014,13NR06498,-73.9529479872,40.801872028,POINT (-73.9529479872 40.801872028)
Holland Tunnel,New York,11/04/1993,93NR00477,-74.0207070611,40.7273309567,POINT (-74.0207070611 40.7273309567)
Association Residence Nursing Home,New York,02/20/1975,90NR00624,-73.9664408571,40.7986310217,POINT (-73.9664408571 40.7986310217)
Mitchel Air Base and Flight Line,Nassau,05/04/2018,17NR00115,-73.5973222795,40.7305326653,POINT (-73.5973222795 40.7305326653)
"Holroyd, James, Residence",Albany,,03NR05183,-73.7626152176,42.6559423005,POINT (-73.7626152176 42.6559423005)
Schomburg Center for Research in Black Culture,New York,09/21/1978,90NR00853,-73.9412146538,40.8147603133,POINT (-73.9412146538 40.8147603133)
Port Henry Fire Department Building,Essex,06/01/1995,95NR00825,-73.4617354268,44.0489143509,POINT (-73.4617354268 44.0489143509)
"Slabsides (Burroughs, John, Cabin)",Ulster,11/24/1968,90NR01058,-73.9736734593,41.7975794878,POINT (-73.9736734593 41.7975794878)
H.A. Meldrum Company Building,Erie,05/29/2013,13NR06423,-78.8749104737,42.8865944135,POINT (-78.8749104737 42.8865944135)
"Tubman, Harriet, Grave Site",Cayuga,04/02/1999,98NR01423,-76.5749654113,42.9242894376,POINT (-76.5749654113 42.9242894376)
"Woodchuck Lodge (Burroughs, John, Home)",Delaware,10/15/1966,90NR00282,-74.5823567628,42.2951594824,POINT (-74.5823567628 42.2951594824)
Osborne Apartments,New York,04/22/1993,93NR00476,-73.9802910417,40.7659501046,POINT (-73.9802910417 40.7659501046)
Camp Santanoni,Essex,04/03/1987,90NR00468,-74.1678589811,44.0208933225,POINT (-74.1678589811 44.0208933225)
New Kasson Apartments,Onondaga,08/24/2011,11NR06225,-76.1432699557,43.0542107744,POINT (-76.1432699557 43.0542107744)
National Company Building,Monroe,10/11/1984,90NR01515,-77.60760077,43.1565494728,POINT (-77.60760077 43.1565494728)
57 Montgomery Street,Dutchess,02/02/2016,15NR00109,-73.9302075751,41.6991763424,POINT (-73.9302075751 41.6991763424)
Overlook,Herkimer,07/19/2010,09NR06072,-74.8609460465,43.0484952649,POINT (-74.8609460465 43.0484952649)
Wardenclyffe,Suffolk,07/27/2018,18NR00033,-72.8990977956,40.9481047331,POINT (-72.8990977956 40.9481047331)
"Hilton Avenue, Building at 43",Nassau,11/14/1978,91NR00226,-73.6370600331,40.7221229766,POINT (-73.6370600331 40.7221229766)
Bassett Family Residence,Otsego,08/11/2004,04NR05209,-75.0587175288,42.5810471692,POINT (-75.0587175288 42.5810471692)
Aurora Steam Grist Mill,Cayuga,07/30/1976,90NR00104,-76.7039434097,42.7541733588,POINT (-76.7039434097 42.7541733588)
Alku & Alku Toinen,Kings,05/20/2019,18NR00102,-73.9991891492,40.6444997705,POINT (-73.9991891492 40.6444997705)
Normandy Grange,Putnam,11/23/1982,90NR02373,-73.9309713587,41.3922181095,POINT (-73.9309713587 41.3922181095)
USS Slater (Destroyer Escort),Albany,05/07/1998,98NR01329,-73.7497084068,42.642547831,POINT (-73.7497084068 42.642547831)
Wethersfield,Dutchess,03/25/2021,20NR00002,-73.6301412016,41.8847872005,POINT (-73.6301412016 41.8847872005)
"Ninth Street, Building at 105",Nassau,11/14/1978,91NR00210,-73.6385340463,40.7278060481,POINT (-73.6385340463 40.7278060481)
Lake Shore & Michigan Southern Freight Depot,Chautauqua,09/26/1983,90NR00121,-79.5761887813,42.3312590958,POINT (-79.5761887813 42.3312590958)
"Sanger, Margaret, Clinic",New York,05/26/1983,90NR00727,-73.9939741388,40.7381243206,POINT (-73.9939741388 40.7381243206)
Tarbell Building,Cortland,11/22/2000,00NR01696,-76.0322397101,42.4420232555,POINT (-76.0322397101 42.4420232555)
Old Lutheran Parsonage,Schoharie,06/19/1972,90NR02687,-74.3083685117,42.6615860105,POINT (-74.3083685117 42.6615860105)
Upland Lawn,Orange,12/06/1996,90NR03257,-74.0198627813,41.4407335498,POINT (-74.0198627813 41.4407335498)
Rock Ledge,Dutchess,11/28/1989,90NR03304,-73.8949204392,41.8971792055,POINT (-73.8949204392 41.8971792055)
"Rockaway Avenue, Building at 24",Nassau,11/14/1978,91NR00189,-73.6444391506,40.7164651025,POINT (-73.6444391506 40.7164651025)
Albany Felt Company Complex,Albany,02/14/2014,13NR06511,-73.7337860074,42.6768607944,POINT (-73.7337860074 42.6768607944)
Tall Pines,Madison,11/02/1987,90NR01415,-75.8568119655,42.9516592422,POINT (-75.8568119655 42.9516592422)
Bethleham Grange No. 137,Albany,01/11/2002,01NR01855,-73.8093866523,42.5484309974,POINT (-73.8093866523 42.5484309974)
ELEANOR (Sailing Sloop),Greene,12/27/1982,90NR00551,-73.8593183054,42.211332883,POINT (-73.8593183054 42.211332883)
Adirondack Iron and Steel Company,Essex,10/05/1977,90NR00469,-74.0588313956,44.0793947613,POINT (-74.0588313956 44.0793947613)
Herkimer County Trust Company Building,Herkimer,03/05/1970,90NR00596,-74.8591433802,43.042775426,POINT (-74.8591433802 43.042775426)
"Crego, Mrs. I. L., Residence",Onondaga,06/27/2007,06NR05671,-76.353660874,43.1559702162,POINT (-76.353660874 43.1559702162)
Washington's Headquarters,Orange,01/20/1961,90NR02315,-74.009489579,41.497669534,POINT (-74.009489579 41.497669534)
Shantz Button Company,Monroe,08/13/2013,13NR06458,-77.5881780607,43.1426250879,POINT (-77.5881780607 43.1426250879)
Maycroft,Suffolk,02/24/1995,93NR00468,-72.308953587,41.0094369922,POINT (-72.308953587 41.0094369922)
Dorilton,New York,09/08/1983,90NR00833,-73.9815756065,40.7779549308,POINT (-73.9815756065 40.7779549308)
United Office Building,Niagara,01/18/2006,05NR05480,-79.0618876855,43.0853688957,POINT (-79.0618876855 43.0853688957)
Bryan's Store,Albany,10/04/1979,90NR01685,-73.7541814779,42.7058141377,POINT (-73.7541814779 42.7058141377)
American Stock Exchange,New York,06/02/1978,90NR00734,-74.0128292592,40.7087647386,POINT (-74.0128292592 40.7087647386)
Richmond Hill,Columbia,07/06/1988,90NR00237,-73.8169610069,42.1289913788,POINT (-73.8169610069 42.1289913788)
Gang Residence,Onondaga,02/21/1997,96NR01114,-76.1556906197,43.0696705966,POINT (-76.1556906197 43.0696705966)
Chittenango Pottery,Madison,12/11/2009,09NR05993,-75.8682035914,43.0592408377,POINT (-75.8682035914 43.0592408377)
Historic Track,Orange,10/15/1966,90NR02337,-74.3184977082,41.4022526957,POINT (-74.3184977082 41.4022526957)
Echo Camp,Hamilton,11/07/1986,90NR00580,-74.6355275468,43.8240411244,POINT (-74.6355275468 43.8240411244)
"Octagon, The",New York,03/16/1972,90NR00632,-73.9435881034,40.7690650164,POINT (-73.9435881034 40.7690650164)
Clara Brown,Erie,03/20/2013,12NR06375,-78.8816872717,42.8749202823,POINT (-78.8816872717 42.8749202823)
"Edwards, O. M., Building",Onondaga,01/26/2001,00NR01626,-76.1582059034,43.0566692554,POINT (-76.1582059034 43.0566692554)
WARREN EATON MOTORLESS FLIGHT FACILITY,Chemung,09/25/2013,13NR06428,-76.9020825724,42.1202867784,POINT (-76.9020825724 42.1202867784)
Mt. Van Hoevenberg Olympic Bobsled Run,Essex,02/04/2010,07NR05788,-73.927751432,44.215277787,POINT (-73.927751432 44.215277787)
"Madison Avenue, Apartment at 1261",New York,10/29/1982,90NR00886,-73.9565919825,40.7835171527,POINT (-73.9565919825 40.7835171527)
Justice Court Building,Nassau,04/26/1990,91NR03315,-73.62494107,40.8627628497,POINT (-73.62494107 40.8627628497)
Jefferson Apartment Building,Niagara,01/05/2005,04NR05294,-79.0592959695,43.0841100335,POINT (-79.0592959695 43.0841100335)
AN/FPS-35 Radar Antenna & Tower,Suffolk,06/04/2002,01NR01849,-71.8726464834,41.0626759402,POINT (-71.8726464834 41.0626759402)
Grecian Shelter,Kings,01/20/1972,90NR01261,-73.9675995634,40.6531971107,POINT (-73.9675995634 40.6531971107)
Rescue Hook & Ladder Co. No. 1,Nassau,05/06/1991,91NR03347,-73.6463459928,40.8028674394,POINT (-73.6463459928 40.8028674394)
Canisteo Living Sign,Steuben,07/16/2004,04NR05207,-77.6152199388,42.2655579892,POINT (-77.6152199388 42.2655579892)
Dickinson Hill Fire Tower,Rensselaer,05/06/2011,03NR05068,-73.413371438,42.7931697895,POINT (-73.413371438 42.7931697895)
Stowell Residence,Onondaga,02/14/1997,96NR01124,-76.1705395459,43.0250363629,POINT (-76.1705395459 43.0250363629)
United Traction Company Building,Albany,05/24/1976,90NR01626,-73.7496834867,42.6521580837,POINT (-73.7496834867 42.6521580837)
"Delta Psi, Alpha Chapter",New York,04/26/1996,96NR00980,-73.9658154877,40.8084115241,POINT (-73.9658154877 40.8084115241)
Watervliet Arsenal,Albany,11/13/1966,90NR02831,-73.7073192289,42.7194867515,POINT (-73.7073192289 42.7194867515)
Smith-Taylor Cabin,Suffolk,09/28/2007,06NR05605,-72.2989632035,41.0694982581,POINT (-72.2989632035 41.0694982581)
1964-1965 World's Fair New York State Pavilion,Queens,11/20/2009,09NR06035,-73.8444799345,40.7436868926,POINT (-73.8444799345 40.7436868926)
Sweet Briar,Livingston,03/29/2010,08NR05919,-77.832461803,42.7726134319,POINT (-77.832461803 42.7726134319)
Jewish Center of Lake Huntington,Sullivan,12/11/2009,09NR06044,-74.9949908611,41.6819562102,POINT (-74.9949908611 41.6819562102)
Brooklyn Museum,Kings,08/22/1977,90NR01296,-73.9636537854,40.6710361847,POINT (-73.9636537854 40.6710361847)
"Crouse College, Syracuse University",Onondaga,07/30/1974,90NR02107,-76.1369389098,43.0384548933,POINT (-76.1369389098 43.0384548933)
Ontario and Livingston Mutual Insurance Office,Ontario,11/21/2008,08NR05863,-77.5370881531,42.9060611828,POINT (-77.5370881531 42.9060611828)
Building at 315-325 West 36th Street,New York,05/27/2004,03NR05193,-73.9933450558,40.7540767116,POINT (-73.9933450558 40.7540767116)
JOHN A. LYNCH (ferryboat),New York,09/07/1984,90NR00826,-74.001875756,40.7051824359,POINT (-74.001875756 40.7051824359)
