the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-74.00268817854788 40.72699320611857, -74.00284249138647 40.72680599742265, -74.00292281732303 40.72684545751218, -74.00281355262672 40.72697801604127, -74.00276850580244 40.72703266721526, -74.00268817854788 40.72699320611857)))",271,MN,518,49,203 Prince Street,1005180049,203 Prince Street House,LP-00830,"Borough of Manhattan Tax Map Block 518, Lot 49.",Designated,,02/19/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0830.pdf,214.019001322,2133.43692518
"MULTIPOLYGON (((-73.98013445981407 40.788873273236334, -73.98032197452372 40.788614830163866, -73.98032880044498 40.78861770122514, -73.9803772524197 40.788638080613715, -73.98042569139264 40.78865845547716, -73.98048386463806 40.78868292294397, -73.98044170330022 40.78874103231646, -73.98052499591222 40.78877606599581, -73.98047740362264 40.7888416621265, -73.98055639728173 40.788874886848745, -73.98050992156675 40.78893865516374, -73.98045863692134 40.789009624849015, -73.98013445981407 40.788873273236334)))",272,MN,1246,53,350 West 85th Street,1012460053,Red House,LP-01265,"Borough of Manhattan Tax Map Block 1246, Lot 53.",Designated,,09/14/1982,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1265.pdf,420.250344514,9106.57888218
"MULTIPOLYGON (((-73.97920903392833 40.78848402432939, -73.97939655113397 40.78822558274695, -73.9794337058949 40.788241211271895, -73.97945319663279 40.78824940930606, -73.97926568076446 40.788507851880425, -73.97920903392833 40.78848402432939)))",275,MN,1246,41,320 West 85th Street,1012460041,320 West 85th Street House,LP-01679,"Borough of Manhattan Tax Map Block 1246, Lot 41.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1679.pdf,250.911959006,1927.75823927
"MULTIPOLYGON (((-74.00110437026537 40.74196554723228, -74.00114079873244 40.7419152085359, -74.0014674365249 40.742052811311076, -74.00143066132338 40.74210294479853, -74.00110437026537 40.74196554723228)))",276,MN,741,32,147 Eighth Avenue,1007410032,147 Eighth Avenue House,LP-02346,"Borough of Manhattan Tax Map Block 741, Lot 32.",Designated,,11/17/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2346.pdf,248.669466614,2163.85052299
"MULTIPOLYGON (((-73.97940104457432 40.78905800828623, -73.97958521191373 40.788807742367936, -73.97964475201852 40.788832917392995, -73.97946058483333 40.78908318340542, -73.97940104457432 40.78905800828623)))",277,MN,1247,18,337 West 85th Street,1012470018,337 West 85th Street House,LP-01687,"Borough of Manhattan Tax Map Block 1247, Lot 18.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1687.pdf,246.680390767,1971.08246525
"MULTIPOLYGON (((-73.98500226789027 40.78050888789737, -73.98518683891606 40.78025596348059, -73.98524891434552 40.78028206708919, -73.98525907645505 40.78028634037074, -73.98526900509394 40.78029105306654, -73.98527976991886 40.780296552006455, -73.98529027761595 40.780302330968674, -73.98530054121744 40.780308385452365, -73.98531051215951 40.78031468573487, -73.9853202010998 40.780321250728136, -73.9853296068589 40.78032805701907, -73.98533867731562 40.78033509019303, -73.98534744800511 40.780342369165204, -73.98535847130296 40.78035232021213, -73.98518265333743 40.78040075735026, -73.98511209555693 40.780497445953344, -73.9850799165813 40.78054154117108, -73.98500226789027 40.78050888789737)))",282,MN,1184,4,311 West 72nd Street,1011840004,John and Mary Sutphen House,LP-01718,"Borough of Manhattan Tax Map Block 1184, Lot 4.",Designated,,01/08/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1718.pdf,299.992533509,3416.42684823
"MULTIPOLYGON (((-73.97926568076446 40.788507851880425, -73.97945319663279 40.78824940930606, -73.97948943333094 40.78826465043393, -73.97950508350438 40.788271234978765, -73.97931756896104 40.78852967673633, -73.97926568076446 40.788507851880425)))",285,MN,1246,42,322 West 85th Street,1012460042,322 West 85th Street House,LP-01680,"Borough of Manhattan Tax Map Block 1246, Lot 42.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1680.pdf,247.899446125,1765.81273221
"MULTIPOLYGON (((-74.00944300832144 40.725920367553705, -74.00947042713636 40.725762958127135, -74.00954450014629 40.725770250636465, -74.00951708150336 40.725927660080515, -74.00944300832144 40.725920367553705)))",286,MN,595,71,326 Spring Street,1005950071,326 Spring Street House,LP-00568,"Borough of Manhattan Tax Map Block 595, Lot 71.",Designated,designated as the James Brown House,11/19/1969,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0568.pdf,157.105551121,1197.63174079
"MULTIPOLYGON (((-74.00269964113879 40.74834466274491, -74.0026570847553 40.74832680939843, -74.00283518280283 40.74807931363038, -74.00290269501498 40.74810767069045, -74.00272463029461 40.748355118834255, -74.00269964113879 40.74834466274491)))",295,MN,722,10,451 West 24th Street,1007220010,451 West 24th Street House,LP-00685,"Borough of Manhattan Tax Map Block 722, Lot 10.",Designated,,09/15/1970,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0685.pdf,248.300732921,2196.42446707
"MULTIPOLYGON (((-73.98883220516066 40.72899951118875, -73.9890474557328 40.72870657478937, -73.98912726653936 40.72874031270606, -73.98891208132933 40.72903315920868, -73.98883220516066 40.72899951118875)))",296,MN,463,19,20 Saint Mark's Place,1004630019,20 Saint Mark's Place House,LP-00562,"Borough of Manhattan Tax Map Block 463, Lot 19.",Designated,also known as the Daniel Leroy House,11/19/1969,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0562.pdf,295.111963204,3093.6521831
"MULTIPOLYGON (((-74.00991951896249 40.707456327390375, -74.01034718753577 40.7070159118254, -74.01061466816616 40.70718267566483, -74.01018945417621 40.70762056516231, -74.00991951896249 40.707456327390375)))",302,MN,43,6,28 Wall Street,1000430006,United States Custom House,LP-00047,"Borough of Manhattan Tax Map Block 43, Lot 6.",Designated,"later the U.S. Sub-Treasury, now Federal Hall National Memorial",12/21/1965,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0047.pdf,589.570973155,19048.6033964
"MULTIPOLYGON (((-74.0025713196226 40.74829086944157, -74.00252754724461 40.74827251449228, -74.00270571311647 40.74802492616888, -74.00276993462971 40.74805190200769, -74.00259180326073 40.748299443602406, -74.0025713196226 40.74829086944157)))",308,MN,722,12,447 West 24th Street,1007220012,447 West 24th Street House,LP-00683,"Borough of Manhattan Tax Map Block 722, Lot 12.",Designated,,09/15/1970,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0683.pdf,246.295699609,2090.17057116
"MULTIPOLYGON (((-73.9921057563553 40.7278775835223, -73.9923637114769 40.7275723419493, -73.99243820269895 40.72760894984646, -73.9921806882983 40.72791265354574, -73.9921057563553 40.7278775835223)))",315,MN,544,71,29 East 4th Street,1005440071,Old Merchant's House,LP-00006,"Borough of Manhattan Tax Map Block 544, Lot 71.",Designated,also known as the Seabury Tredwell House,10/14/1965,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0006.pdf,312.844096544,3229.80214231
"MULTIPOLYGON (((-74.0085384426852 40.72584912057346, -74.00857542462718 40.725640353718354, -74.00866894061059 40.72564925004843, -74.00863196014052 40.72585801873428, -74.0085384426852 40.72584912057346)))",317,MN,594,34,310 Spring Street,1005940034,Dennison and Lydia Wood House,LP-02486,"Borough of Manhattan Tax Map Block 594, Lot 34",Designated,,03/27/2012,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2486.pdf,205.740840032,2004.74516169
"MULTIPOLYGON (((-73.98012356734168 40.747768656313774, -73.980257181841 40.74758539834815, -73.98059415525222 40.74772756901555, -73.98050370733515 40.747851620092646, -73.98024305108638 40.74774164637381, -73.9801998814328 40.74780085535312, -73.98012356734168 40.747768656313774)))",321,MN,891,1,23 Park Avenue,1008910001,James Hampden Robb and Cornelia Van Rennselaer Robb House,LP-02026,"Borough of Manhattan Tax Map Block 891, Lot 1.",Designated,,11/17/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2026.pdf,366.238306891,6114.43275752
"MULTIPOLYGON (((-73.97937779000486 40.78904817516205, -73.97933454339355 40.78902989265379, -73.97951871327528 40.788779625040135, -73.97958521191373 40.788807742367936, -73.97940104457432 40.78905800828623, -73.97937779000486 40.78904817516205)))",325,MN,1247,19,335 West 85th Street,1012470019,335 West 85th Street House,LP-01686,"Borough of Manhattan Tax Map Block 1247, Lot 19.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1686.pdf,251.091575525,2201.46507018
"MULTIPOLYGON (((-73.98074986128479 40.7874577678052, -73.98081796734554 40.78736493661098, -73.98090157240885 40.78739993225685, -73.98088924242221 40.78741673806345, -73.98092656887461 40.78743236343607, -73.98087079291106 40.78750838798999, -73.98074986128479 40.7874577678052)))",329,MN,1245,43,332 West 83rd Street,1012450043,332 West 83rd Street House,LP-01676,"Borough of Manhattan Tax Map Block 1245, Lot 43.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1676.pdf,153.910154694,1397.71702211
"MULTIPOLYGON (((-73.97920602980967 40.7889755522345, -73.9793901976543 40.788725285724134, -73.9794556548864 40.78875296169535, -73.97927148721124 40.78900322830923, -73.97920602980967 40.7889755522345)))",330,MN,1247,20,331 West 85th Street,1012470020,331 West 85th Street House,LP-01684,"Borough of Manahttan Tax Map Block 1247, Lot 20.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1684.pdf,250.430667553,2166.95977581
"MULTIPOLYGON (((-73.98078888838688 40.78727042148841, -73.98082730771276 40.78721805564926, -73.98104075355381 40.787307401747164, -73.98103413686987 40.787373078696966, -73.98078888838688 40.78727042148841)))",331,MN,1245,46,104 Riverside Drive,1012450046,104 Riverside Drive House,LP-01673,"Borough of Manhattan Tax Map Block 1245, Lot 46.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1673.pdf,190.85229149,1583.79719902
"MULTIPOLYGON (((-73.98099867056862 40.74935143460005, -73.98112668452914 40.74917851075211, -73.98113600923811 40.749182699632954, -73.98119491532707 40.74910313694425, -73.98169519541558 40.749313790978356, -73.98150842475519 40.749566077540415, -73.98099867056862 40.74935143460005)))",334,MN,866,58,231 Madison Avenue,1008660058,"Phelps Stokes-J. P. Morgan, Jr., House",LP-02114,"Borough of Manhattan Tax Map Block 866, Lot 58.",Designated,,02/26/2002,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2114.pdf,533.938320508,16929.5389278
"MULTIPOLYGON (((-73.98434254089224 40.714195764961296, -73.98440697702755 40.71419152419831, -73.98440946662252 40.7142085126648, -73.98444282908585 40.71420649463168, -73.9844761545154 40.71443461552877, -73.98440385835579 40.714440346511, -73.98437204322096 40.71422256095637, -73.98436078341706 40.7142237417975, -73.9843587298453 40.71420968815272, -73.98434478823624 40.71421115048765, -73.98434254089224 40.714195764961296)))",341,MN,288,64,281 East Broadway,1002880064,281 East Broadway House,LP-01993,"Borough of Manhattan Tax Map Block 288, Lot 64",Designated,,06/30/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1993.pdf,234.887966242,1812.02391542
"MULTIPOLYGON (((-73.98202495049098 40.714476108317164, -73.98208733093921 40.71435450050723, -73.98212659726542 40.71435038317307, -73.9821352388411 40.714395037223845, -73.98208322825059 40.7144938709644, -73.98202495049098 40.714476108317164)))",350,MN,288,42,513 Grand Street,1002880042,513 Grand Street House,LP-02270,Borough of Manhattan Tax Map Block 288 Lot 42.,Designated,,10/30/2007,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2270.pdf,131.184644308,849.778900054
"MULTIPOLYGON (((-74.00006462507508 40.730615450654945, -74.00010108719785 40.730572342390005, -74.0003074714203 40.73067275321521, -74.00027100819231 40.73071586244545, -74.00006462507508 40.730615450654945)))",351,MN,543,59,127 MacDougal Street,1005430059,127 MacDougal Street House,LP-02149,"Borough of Manhattan Tax Map Block 543, Lot 59.",Designated,,06/08/2004,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2149.pdf,173.148509471,1268.07278241
"MULTIPOLYGON (((-73.99387219203012 40.73822360634401, -73.99383765440537 40.738209064006924, -73.99400486118407 40.73797975589924, -73.99410773868983 40.73802304049978, -73.99394051084413 40.73825237396856, -73.99387219203012 40.73822360634401)))",354,MN,818,25,17 West 16th Street,1008180025,17 West 16th Street House,LP-00939,"Borough of Manhattan Tax Map Block 1818, Lot 25.",Designated,,11/09/1976,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0939.pdf,256.23913062,3112.68876654
"MULTIPOLYGON (((-73.98090157240885 40.78739993225685, -73.98081796734554 40.78736493661098, -73.9807426689629 40.78733341912675, -73.98078888838688 40.78727042148841, -73.98103413686987 40.787373078696966, -73.9810261752126 40.787452089141965, -73.98090157240885 40.78739993225685)))",361,MN,1245,45,105 Riverside Drive,1012450045,105 Riverside Drive House,LP-01674,"Borough of Manhattan Tax Map Block 1245, Lot 45.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1674.pdf,222.307448639,2196.35082585
"MULTIPOLYGON (((-74.00329735597974 40.724698376351085, -74.00334398924092 40.724643412430034, -74.00334627000775 40.72464072344344, -74.00366124770481 40.72479499899124, -74.00361206397926 40.72485297082024, -74.00329735597974 40.724698376351085)))",363,MN,489,14,83 Sullivan Street,1004890014,83 Sullivan Street House,LP-00643,"Borough of Manhattan Tax Map Block 489, Lot 14.",Designated,,05/15/1973,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0643.pdf,257.805997233,2603.0423057
"MULTIPOLYGON (((-73.98802571073588 40.74622751108468, -73.98803645499387 40.74621266014809, -73.98796079470613 40.746181491138685, -73.98788146306688 40.746148811543854, -73.98780618889064 40.74611780186282, -73.9879887854941 40.74586540907994, -73.98846018148917 40.74606395412012, -73.98842609057925 40.7462489885699, -73.9883090071368 40.746200757325525, -73.98802571073588 40.74622751108468)))",365,MN,831,20,1200 Broadway,1008310020,Gilsey House,LP-01039,"Borough of Manhattan Tax Map Block 831, Lot 20.",Designated,,09/11/1979,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1039.pdf,517.074281024,14758.3059518
"MULTIPOLYGON (((-74.0095594730784 40.7246937033856, -74.00972866671049 40.72455302788168, -74.0097572842951 40.72455584495431, -74.00981132001155 40.72456116507322, -74.0097088656784 40.724644421327866, -74.00960813338014 40.724728174427696, -74.0095594730784 40.7246937033856)))",366,MN,595,38,506 Canal Street,1005950038,506 Canal Street House,LP-01991,"Borough of Manhattan Tax Map Block 595, Lot 38.",Designated,also known as the John G. Rohr House,06/30/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1991.pdf,193.912163622,1410.78462904
"MULTIPOLYGON (((-74.00275267879427 40.7261205340059, -74.00280094210746 40.726062345553785, -74.00311475105819 40.72621683061292, -74.0030751401508 40.72626458746883, -74.00306648790719 40.726275019195334, -74.00275267879427 40.7261205340059)))",379,MN,504,29,116 Sullivan Street,1005040029,116 Sullivan Street House,LP-00645,"Borough of Manhattan Tax Map Block 504, Lot 29.",Designated,,05/15/1973,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0645.pdf,257.337685206,2596.86512005
"MULTIPOLYGON (((-74.00932393869263 40.72529426862846, -74.00933541359187 40.72523827584485, -74.00955734326294 40.72526027238301, -74.00957380107747 40.72531886894272, -74.00932393869263 40.72529426862846)))",395,MN,595,82,488 Greenwich Street,1005950082,488 Greenwich Street House,LP-02224,"Borough of Manhattan Tax Map Block 595, Lot 82.",Designated,,07/24/2007,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2224.pdf,174.343489702,1358.99214188
"MULTIPOLYGON (((-73.979146496852 40.78895037698465, -73.97933066366541 40.78870011236924, -73.9793901976543 40.788725285724134, -73.97920602980967 40.7889755522345, -73.979146496852 40.78895037698465)))",396,MN,1247,21,329 West 85th Street,1012470021,329 West 85th Street House,LP-01683,"Borough of Manhattan Tax Map Block 1247, Lot 21.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1683.pdf,246.676757696,1970.89968424
"MULTIPOLYGON (((-74.0136441623187 40.708091364869404, -74.01366666731386 40.708038668789364, -74.01400367837313 40.70814445995695, -74.0139851051701 40.70818793348997, -74.0136441623187 40.708091364869404)))",398,MN,53,41,94 Greenwich Street,1000530041,94 Greenwich Street House,LP-02218,"Borough of Manhattan Tax Map Block 53, Lot 41.",Designated,,06/23/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2218.pdf,238.775521392,1856.33014875
"MULTIPOLYGON (((-73.98024525994515 40.72570596007256, -73.98033300810484 40.725585309582016, -73.98063436466296 40.725712211769796, -73.98054663227559 40.725832841778825, -73.98024525994515 40.72570596007256)))",401,MN,391,1,296 East 8th Street,1003910001,"Children's Aid Society, Tompkins Square Lodging House for Boys and Industrial School",LP-02055,"Borough of Manhattan Tax Map Block 391, Lot 1.",Designated,also known as the Eleventh Ward Lodging House,05/16/2000,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2055.pdf,291.405569429,4795.70627751
"MULTIPOLYGON (((-73.99000459192699 40.72044518361871, -73.99003090231137 40.72039376679741, -73.99027080525649 40.72046814600592, -73.99024449384451 40.72051956108043, -73.99000459192699 40.72044518361871)))",403,MN,415,23,143 Allen Street,1004150023,143 Allen Street House,LP-02350,"Borough of Manhattan Tax Map Block 415, Lot 23.",Designated,,02/09/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2350.pdf,183.822603548,1443.3392467
"MULTIPOLYGON (((-73.98018202384885 40.74981322687023, -73.98036724014932 40.74956304668461, -73.9804446326443 40.74959563475559, -73.98025941417598 40.749845814163564, -73.98018202384885 40.74981322687023)))",406,MN,867,45,36 East 38th Street,1008670045,Middleton S. and Emilie Neilson Burrill House,LP-02326,"Borough of Manhattan Tax Map Block 867, Lot 45.",Designated,,07/27/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2326.pdf,258.226350748,2563.80917937
"MULTIPOLYGON (((-73.99691236026756 40.719596068548825, -73.99695244141682 40.71944664983021, -73.99702705154739 40.719323774517854, -73.99711142983504 40.71935250562998, -73.99703204853802 40.71948322251279, -73.99699893554481 40.71962485923489, -73.99691236026756 40.719596068548825)))",407,MN,471,58,190 Grand Street,1004710058,190 Grand Street House,LP-02411,"Borough of Manhattan Tax Map Block 471, Lot 58.",Designated,,11/16/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2411.pdf,261.564398194,2645.85336259
"MULTIPOLYGON (((-74.00758160915993 40.73429957813432, -74.00766945701642 40.73428660410193, -74.00773586023023 40.73455229543173, -74.00764801322029 40.73456527041473, -74.00758160915993 40.73429957813432)))",420,MN,632,30,131 Charles Street,1006320030,131 Charles Street House,LP-00212,"Borough of Manhattan Tax Map Block 632, Lot 30.",Designated,,04/19/1966,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0212.pdf,246.668309561,2443.66439197
"MULTIPOLYGON (((-74.00294494467312 40.74844747652927, -74.00291995781537 40.74843700157716, -74.00309792257323 40.74818968731239, -74.00316584470676 40.748218219805445, -74.00307278370278 40.74834754672107, -74.00302948361231 40.74840767826758, -74.00298791564501 40.748465486446435, -74.00294494467312 40.74844747652927)))",425,MN,722,6,459 West 24th Street,1007220006,459 West 24th Street House,LP-00689,"Borough of Manhattan Tax Map Block 722, Lot 6.",Designated,,09/15/1970,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0689.pdf,248.410034609,2207.98445862
"MULTIPOLYGON (((-74.00077806265944 40.71444332831314, -74.00079921096437 40.71431451736014, -74.00082360119659 40.714225236984205, -74.00085056320897 40.71414929134144, -74.00088618563532 40.71406331483954, -74.00092001406139 40.71399359615557, -74.00096910649906 40.71390765463767, -74.00100855159123 40.713845804539204, -74.00104935886378 40.71378963843638, -74.00110721354058 40.71371680550808, -74.00113986336322 40.7136780129991, -74.0011874446308 40.713626972484434, -74.00121416072486 40.713600289179524, -74.00124541411257 40.71357028653764, -74.00236853103159 40.714241542719456, -74.00208743758168 40.71498194148106, -74.00204063457022 40.71502651397906, -74.00077806265944 40.71444332831314)))",427,MN,160,21,60 Centre Street,1001600021,New York County Courthouse,LP-00083,"Borough of Manhattan Tax Map Block 160, Lot 21.",Designated,now the New York State Supreme Court,02/01/1966,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0083.pdf,1455.36093776,131989.357823
"MULTIPOLYGON (((-74.00589994499275 40.719413600145415, -74.00596476658963 40.71944343699831, -74.00586892781051 40.71956613458051, -74.00580410850466 40.71953630127606, -74.00589994499275 40.719413600145415)))",429,MN,191,13,2 White Street,1001910013,2 White Street House,LP-00086,"Borough of Manhattan Tax Map Block 191, Lot 13.",Designated,,07/19/1966,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0086.pdf,146.003015043,1092.00542571
"MULTIPOLYGON (((-73.97910343574756 40.788439606938994, -73.979290953238 40.78818116552664, -73.97931583163466 40.78819163021224, -73.97934582408594 40.7882042453046, -73.9791583079283 40.78846268680555, -73.97910343574756 40.788439606938994)))",430,MN,1246,40,316 West 85th Street,1012460040,316 West 85th Street House,LP-01677,"Borough of Manhattan Tax Map Block 1246, Lot 40.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1677.pdf,249.788097887,1867.34790349
"MULTIPOLYGON (((-73.99683154656454 40.719569192440055, -73.99686781161503 40.719429589201965, -73.99694823834191 40.719296936363065, -73.99702705154739 40.719323774517854, -73.99695244141682 40.71944664983021, -73.99691236026756 40.719596068548825, -73.99683154656454 40.719569192440055)))",431,MN,471,57,192 Grand Street,1004710057,192 Grand Street House,LP-02412,"Borough of Manhattan Tax Map Block 471, Lot 57.",Designated,,11/16/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2412.pdf,258.326755882,2518.28264467
"MULTIPOLYGON (((-74.00883971063384 40.73508489522885, -74.00885510854499 40.73508268780156, -74.00892005594534 40.73535370773686, -74.0088364437549 40.73536554235339, -74.00877425536281 40.73510603785584, -74.00883971063384 40.73508489522885)))",432,MN,637,63,354 West 11th Street,1006370063,354 West 11th Street House,LP-02210,"Borough of Manhattan Tax Map Block 637, Lot 63.",Designated,,03/06/2007,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2210.pdf,244.091418049,2324.50891933
"MULTIPOLYGON (((-73.98101047704185 40.76578908641328, -73.98119856140826 40.76552762262513, -73.98137329572923 40.765577619971495, -73.98146256073521 40.7656055562944, -73.98125653948371 40.76589284134409, -73.98101047704185 40.76578908641328)))",433,MN,1028,42,220 West 57th Street,1010280042,Society House of the American Society of Civil Engineers,LP-02297,"Borough of Manhattan Tax Map Block 1028, Lot 42.",Designated,,12/16/2008,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2297.pdf,384.190147421,8889.73333398
"MULTIPOLYGON (((-73.98082730771276 40.78721805564926, -73.98085439143463 40.78718113961099, -73.98086970460781 40.78716027664523, -73.9810475771806 40.787234729738664, -73.98104075355381 40.787307401747164, -73.98082730771276 40.78721805564926)))",434,MN,1245,1,103 Riverside Drive,1012450001,103 Riverside Drive House,LP-01672,"Borough of Manhattan Tax Map Block 1245, Lot 1.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1672.pdf,174.357008833,1490.93004301
"MULTIPOLYGON (((-73.98504420997084 40.78062125707536, -73.98506904329797 40.780565277893515, -73.98544059586342 40.78057328407108, -73.98543727057503 40.780594858775906, -73.98543354187697 40.78061388320824, -73.98542905499488 40.780632935460076, -73.98542307137656 40.78065436664839, -73.9854161403674 40.78067427586821, -73.98504420997084 40.78062125707536)))",438,MN,1184,1,3 Riverside Drive,1011840001,Philip and Maria Kleeberg House,LP-01716,"Borough of Manhattan Tax Map Block 1184, Lot 1.",Designated,,01/08/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1716.pdf,266.723642228,3039.33875093
"MULTIPOLYGON (((-73.99998751727237 40.73070661184078, -74.00002580722146 40.7306613441812, -74.00023218805484 40.73076175784164, -74.00019390292329 40.73080702016616, -73.99998751727237 40.73070661184078)))",442,MN,543,57,131 MacDougal Street,1005430057,131 MacDougal Street House,LP-02151,"Borough of Manhattan Tax Map Block 543, Lot 57.",Designated,,06/08/2004,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2151.pdf,175.016674788,1331.50583799
"MULTIPOLYGON (((-73.9792913216856 40.78901161373573, -73.97927148721124 40.78900322830923, -73.9794556548864 40.78875296169535, -73.97951871327528 40.788779625040135, -73.97933454339355 40.78902989265379, -73.9792913216856 40.78901161373573)))",443,MN,1247,119,333 West 85th Street,1012470119,333 West 85th Street House,LP-01685,"Borough of Manhattan Tax Map Block 1247, Lot 119.",Designated,,04/16/1991,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1685.pdf,248.911157952,2087.55416104
"MULTIPOLYGON (((-73.96658835282443 40.770966765933565, -73.96651839227015 40.77093725324279, -73.96669987334911 40.77068809515386, -73.96678133609092 40.77072246026254, -73.96659985759162 40.770971619379665, -73.96658835282443 40.770966765933565)))",447,MN,1385,14,17 East 70th Street,1013850014,Alvin W. and Angeline Krech House,LP-00848,"Borough of Manhattan Tax Map Block 1385, Lot 14.",Designated,also known as the 17 East 70th Street House,07/23/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0848.pdf,259.141315114,2677.69947166
"MULTIPOLYGON (((-73.95673788515288 40.784557745264, -73.95692303265352 40.78430761028628, -73.95700766457492 40.78434335938028, -73.9568225172928 40.78459349449259, -73.95673788515288 40.784557745264)))",448,MN,1503,12,11 East 91st Street,1015030012,John B. and Caroline Trevor House,LP-00678,"Borough of Manhattan Tax Map Block 1503, Lot 12.",Designated,now the Consulate General of the Russian Federation in New York,07/23/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0678.pdf,262.758318689,2803.69742026
"MULTIPOLYGON (((-73.95204157528907 40.78290913485604, -73.95222555670276 40.782654587208874, -73.95229801751327 40.782685041576954, -73.95226623879522 40.782728973803266, -73.95226598771718 40.782728868340556, -73.95211367033323 40.78293943610127, -73.95204157528907 40.78290913485604)))",451,MN,1520,45,160 East 92nd Street,1015200045,160 East 92nd Street House,LP-01630,"Borough of Manhattan Tax Map Block 1520, Lot 45.",Designated,,06/07/1988,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1630.pdf,257.454256985,2417.49018199
"MULTIPOLYGON (((-73.95709478897322 40.773221613743075, -73.95727892684823 40.77296892087008, -73.95732279649833 40.77298738663311, -73.95713862791396 40.77324012188769, -73.95709478897322 40.773221613743075)))",455,MN,1432,141,216 East 78th Street,1014320141,216 East 78th Street House,LP-00985,"Borough of Manhattan Tax Map Block 1432, Lot 141.",Designated,,05/09/1978,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0985.pdf,238.291010136,1461.91373074
