the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-74.01175418838575 40.715825823772434, -74.01175106273155 40.71582561607368, -74.01174803168482 40.715824997732476, -74.0117451875621 40.7158239894512, -74.01174261676374 40.71582262003739, -74.01174039740819 40.715820931807066, -74.01173859696381 40.715818976082446, -74.01173727106547 40.715816812291564, -74.01173645759654 40.715814506167774, -74.01173618378981 40.715812127948155, -74.01173645675898 40.71580974967279, -74.01173726941562 40.71580744338326, -74.01173859455156 40.71580527932205, -74.01174039430653 40.715803323230304, -74.01174261306656 40.71580163454733, -74.01174518338138 40.71580026460905, -74.01174802714755 40.71579925574743, -74.01175105797495 40.715798636787575, -74.01175418355452 40.71579842845064, -74.0117573092074 40.715798636149316, -74.01176034025302 40.71579925449026, -74.01176318437491 40.71580026277116, -74.01176575517282 40.71580163218454, -74.01176797452837 40.715803320414366, -74.01176977497319 40.71580527613854, -74.01177110087242 40.7158074399291, -74.01177191434239 40.715809746052585, -74.0117721881504 40.71581212427213, -74.01177191518248 40.715814502547566, -74.01177110252702 40.715816808837374, -74.01176977739185 40.71581897289894, -74.01176797763732 40.715820928991135, -74.0117657588773 40.7158226176746, -74.01176318856203 40.71582398761331, -74.01176034479504 40.71582499647533, -74.01175731396651 40.71582561543542, -74.01175418838575 40.715825823772434)))",0,MN,0,0,Southeast corner of Washington and Warren Streets,0,Historic Street Lampposts (089),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3155576666,77.8405711094
"MULTIPOLYGON (((-74.01427862523063 40.70356989752627, -74.01427549895995 40.703569689895865, -74.01427246726377 40.70356907162031, -74.0142696224423 40.703568062499414, -74.01426705088146 40.70356669313991, -74.01426483068656 40.70356500405513, -74.01426303049891 40.70356304746635, -74.01426170357888 40.70356088280067, -74.014260890172 40.7035585757905, -74.01426061632534 40.703556196672565, -74.0142608891539 40.703553816586414, -74.01426170157359 40.70355150937476, -74.01426302756708 40.7035493443804, -74.01426482691691 40.703547387345516, -74.01426704638834 40.70354569861103, -74.0142696173618 40.70354432771356, -74.01427246175002 40.70354331788728, -74.01427549318025 40.70354269976032, -74.01427861936057 40.70354249135438, -74.0142817468133 40.703542698984556, -74.01428477850816 40.703543316359394, -74.01428762332885 40.7035443254799, -74.0142901948894 40.70354569573945, -74.01429241390086 40.70354738392334, -74.01429421527219 40.70354934051155, -74.0142955421931 40.703551505176826, -74.01429635441778 40.70355381218695, -74.01429662826585 40.70355619220528, -74.01429635543842 40.70355857139105, -74.01429554420315 40.70356087860273, -74.01429421821042 40.7035630435975, -74.01429241767778 40.70356500063297, -74.0142901993898 40.70356669026834, -74.01428762841576 40.703568060265766, -74.01428478402666 40.703569070092406, -74.01428175259552 40.703569689120094, -74.01427862523063 40.70356989752627)))",0,MN,0,0,Southeast corner of State Street and Bridge Street,0,Historic Street Lampposts (001),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3289938093,77.9073821882
"MULTIPOLYGON (((-74.01212023341024 40.70492992656096, -74.0121171070825 40.704929718871966, -74.01211407534451 40.70492910053966, -74.01211123168108 40.70492809226598, -74.01210866011199 40.704926721957996, -74.01210644110994 40.7049250337323, -74.01210464094908 40.70492307801055, -74.01210331407206 40.70492091332043, -74.01210250190672 40.70491860719579, -74.01210222813158 40.70491622807315, -74.01210250104286 40.704913848893014, -74.01210331237056 40.704911541697186, -74.01210463846135 40.70490937762852, -74.01210643791126 40.70490742062775, -74.01210865629936 40.704905731935305, -74.01211122736977 40.70490436198677, -74.01211407066548 40.70490335221416, -74.01211710217757 40.70490273414417, -74.0121202284284 40.70490252579686, -74.01212335475488 40.70490273348578, -74.0121263864916 40.704903350917355, -74.01212923015437 40.704904360091156, -74.01213180053956 40.7049057294983, -74.01213402072491 40.70490741772338, -74.01213582088637 40.70490937434512, -74.01213714776405 40.70491153813444, -74.01213795993067 40.70491384515933, -74.01213823370708 40.704916224281895, -74.01213796079705 40.7049186034621, -74.01213714947032 40.70492090975768, -74.01213582338049 40.70492307472716, -74.01213402393088 40.70492503082792, -74.0121318043595 40.70492671952099, -74.01212923447208 40.704928090370345, -74.01212639117539 40.70492909924285, -74.01212335966235 40.70492971821358, -74.01212023341024 40.70492992656096)))",0,MN,0,0,Adjacent to 24 Beaver Street,0,Historic Street Lampposts (003),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.322906174,77.8771079425
"MULTIPOLYGON (((-74.01212037626976 40.707134457679466, -74.01211724983862 40.70713424999055, -74.0121142180003 40.707133631658415, -74.01211137305938 40.70713262248464, -74.01210880140538 40.70713125307756, -74.01210658232976 40.70712956395183, -74.01210478092588 40.70712760733033, -74.01210345518847 40.70712544354119, -74.01210264181277 40.70712313651685, -74.0121023680284 40.70712075649432, -74.01210264094871 40.70711837731486, -74.01210345348655 40.70711607011958, -74.01210477843772 40.70711390515117, -74.01210657913046 40.70711194815082, -74.0121087975919 40.707110259458865, -74.01211136874724 40.70710888861018, -74.01211421332025 40.70710787883775, -74.01211724493265 40.70710726076794, -74.01212037128687 40.70710705242068, -74.01212349890007 40.707107260109446, -74.01212653073705 40.70710787754081, -74.0121293756772 40.70710888671416, -74.01213194733089 40.707110257021334, -74.01213416640634 40.707111945246055, -74.01213596662733 40.70711390186724, -74.01213729354906 40.70711606655643, -74.01213810692586 40.70711837358051, -74.01213838071139 40.707120752702394, -74.01213810779245 40.707123132782485, -74.01213729525573 40.70712543997802, -74.01213596912189 40.70712760404639, -74.01213416961293 40.70712956104705, -74.01213195115164 40.707131250640025, -74.01212937999576 40.70713262058863, -74.01212653542187 40.70713363036146, -74.01212350380858 40.70713424933204, -74.01212037626976 40.707134457679466)))",0,MN,0,0,Adjacent to 80 Broadway,0,Historic Street Lampposts (005),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3278277394,77.9015825017
"MULTIPOLYGON (((-74.00050537348737 40.71829543583149, -74.0005022655056 40.718295229628296, -74.00049925338764 40.7182946145931, -74.0004964270829 40.71829361233782, -74.00049387180658 40.718292250777765, -74.00049166685629 40.71829057313721, -74.00048987732725 40.71828862894391, -74.00048856002981 40.71828647853181, -74.00048775165423 40.718284186737485, -74.000487480606 40.71828182199956, -74.00048775161963 40.71827945815985, -74.00048855996155 40.718277166358654, -74.0004898772272 40.718275015935355, -74.00049166672719 40.71827307172675, -74.00049387165204 40.71827139406733, -74.00049642690726 40.71827003248535, -74.000499253196 40.718269029305056, -74.00050226530352 40.71826841514418, -74.00050537328092 40.71826820891379, -74.00050848007791 40.71826841511689, -74.00051149219478 40.718269029251324, -74.00051431849872 40.718270032406814, -74.0005168737746 40.71827139396637, -74.00051907872488 40.71827307160642, -74.00052086825436 40.71827501579931, -74.00052218673613 40.71827716621104, -74.00052299392924 40.718279458005156, -74.00052326497878 40.71828182184249, -74.00052299396634 40.71828418658278, -74.00052218680908 40.71828647838421, -74.00052086836074 40.718288628807876, -74.00051907886119 40.71829057301689, -74.00051687393633 40.71829225067678, -74.00051431868067 40.71829361225927, -74.00051149239111 40.71829461453938, -74.00050848028249 40.71829522960102, -74.00050537348737 40.71829543583149)))",0,MN,0,0,Southeast corner of Canal and Lafayette Streets,0,Historic Street Lampposts (035),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.1242907928,76.8926159161
"MULTIPOLYGON (((-74.00903158828548 40.73341455871796, -74.00902846299857 40.733414350945644, -74.00902543354479 40.73341373343461, -74.00902258989629 40.73341272508839, -74.00902001965932 40.73341135651745, -74.00901780215477 40.73340967003952, -74.00901600249895 40.733407715177385, -74.00901467633928 40.73340555316131, -74.00901386393377 40.73340324792424, -74.00901359015211 40.733400870604335, -74.0090138632907 40.73339849414212, -74.00901467507241 40.733396188777924, -74.00901600064667 40.733394025653695, -74.00901779977308 40.733392071410314, -74.0090200168203 40.73339038368453, -74.00902258668577 40.733389014710916, -74.00902543006005 40.73338800591907, -74.00902845934539 40.73338738883354, -74.00903158457464 40.73338718057112, -74.00903470986034 40.733387388343324, -74.00903773931287 40.73338800495367, -74.00904058296052 40.733389013299465, -74.00904315201329 40.733390381870045, -74.00904537070171 40.73339206924794, -74.00904717035783 40.73339402320907, -74.00904849651852 40.73339618612533, -74.00904930892513 40.73339849136215, -74.0090495815241 40.73340086778154, -74.00904930957073 40.73340324514425, -74.00904849779015 40.73340555050873, -74.00904717221653 40.73340771273276, -74.00904537309067 40.73340966787715, -74.0090431548596 40.733411354702966, -74.00904058617742 40.73341272367696, -74.00903774280236 40.73341373246919, -74.00903471351604 40.73341435045541, -74.00903158828548 40.73341455871796)))",0,MN,636,7503,Adjacent to 303 West 10th Street,1006367503,Historic Street Lampposts (092),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2970922663,77.7488005529
"MULTIPOLYGON (((-74.00581996637034 40.739479286219115, -74.00581685501604 40.739479079259624, -74.00581383833958 40.73947846436545, -74.00581100750445 40.73947746134317, -74.00580845012313 40.739476099004634, -74.00580624078606 40.73947441966992, -74.00580444934893 40.73947247376391, -74.005803130277 40.73947032071737, -74.00580232146136 40.73946802626549, -74.0058020489543 40.73946566064648, -74.00580232104926 40.73946329409959, -74.00580312946516 40.73946099956621, -74.00580444816174 40.73945884638674, -74.00580623925944 40.739456901200654, -74.00580844830301 40.73945522074262, -74.00581100544588 40.73945385814604, -74.00581383610495 40.73945285483801, -74.00581685267284 40.739452239639235, -74.00581996398971 40.73945203236536, -74.0058230741588 40.73945223932484, -74.00582609083415 40.739452854218705, -74.00582892166847 40.73945385724064, -74.00583148023331 40.739455219578694, -74.0058336883865 40.73945689981349, -74.00583547982403 40.73945884481855, -74.0058367988968 40.73946099786471, -74.00583760771347 40.739463292316366, -74.00583788022189 40.739465658835734, -74.00583760812808 40.739468024482264, -74.00583679971335 40.73947031901587, -74.00583548101757 40.739472472195715, -74.00583368992035 40.73947441828276, -74.00583148206064 40.7394760978407, -74.00582892373339 40.73947746043777, -74.0058260930735 40.73947846374616, -74.0058230765045 40.739479078945216, -74.00581996637034 40.739479286219115)))",0,MN,0,0,Gansevoort Street at foot of LIttle West 12th Street,0,Historic Street Lampposts (045),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.1547552829,77.0432153049
"MULTIPOLYGON (((-73.9890146353773 40.741447186641295, -73.9890115097761 40.74144697832598, -73.98900847895854 40.7414463611894, -73.98900563527042 40.741445351449556, -73.98900306513477 40.741443982433424, -73.98900084550188 40.74144229467123, -73.98899904621646 40.74144033949854, -73.98899772054658 40.741438176353924, -73.98899690873579 40.741435870978236, -73.98899663563536 40.74143349361349, -73.98899690952115 40.74143111540048, -73.98899772209326 40.74142881017998, -73.98899904847725 40.7414266472887, -73.98900084840778 40.7414246924598, -73.98900306859717 40.74142300512156, -73.98900563918376 40.74142163659622, -73.9890084832038 40.74142062829974, -73.9890115142238 40.74142001084116, -73.98901463989233 40.74141980312217, -73.98901776549226 40.74142001143743, -73.98902079630857 40.741420629474206, -73.98902363999602 40.741421638313206, -73.98902621013123 40.7414230073289, -73.98902842858018 40.74142469509051, -73.98903022904997 40.74142665026283, -73.98903155472063 40.74142881340707, -73.9890323665326 40.74143111878251, -73.98903263963413 40.741433497047716, -73.98903236574975 40.741435874360285, -73.9890315531787 40.741438179581024, -73.98903022679559 40.74144034247267, -73.98902842568155 40.74144229730195, -73.9890262066761 40.74144398464075, -73.98902363608907 40.741445353166554, -73.98902079206808 40.74144636236388, -73.98901776104711 40.741446978922255, -73.9890146353773 40.741447186641295)))",0,MN,0,0,Northeast corner of Broadway and West 23rd Street,0,Historic Street Lampposts (051),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3034397245,77.7803406117
"MULTIPOLYGON (((-74.01197724755521 40.6013439357323, -74.01197412489668 40.60134372713653, -74.01197109550083 40.6013431096939, -74.01196825388816 40.60134209960399, -74.01196568631164 40.60134072927665, -74.01196346957427 40.60133904012782, -74.01196167102871 40.601337082579875, -74.01196034503327 40.60133491696209, -74.01195953295114 40.60133260900828, -74.01195925960566 40.601330228956655, -74.01195953209833 40.601327847947694, -74.0119603433535 40.60132553982497, -74.01196166857274 40.60132337393126, -74.01196346641652 40.60132141690942, -74.01196568254761 40.60131972639865, -74.01196824963193 40.60131835553659, -74.01197109088146 40.60131734575531, -74.01197412005439 40.60131672678101, -74.01197724263686 40.601316518435034, -74.01198036529398 40.60131672613016, -74.01198339350744 40.60131734447316, -74.01198623511911 40.60131835366219, -74.01198880387658 40.601319723989, -74.01199102061416 40.60132141403781, -74.01199281916 40.601323370684824, -74.01199414515622 40.60132553630226, -74.01199495723947 40.60132784425577, -74.01199523058641 40.60133022520785, -74.0119949580948 40.60133260531637, -74.01199414684075 40.601334913439366, -74.01199282162237 40.601337079333454, -74.0119910237792 40.601339037256196, -74.0119888076479 40.60134072686702, -74.01198623938171 40.60134209772961, -74.01198339813155 40.60134310841175, -74.01198037013879 40.601343726485666, -74.01197724755521 40.6013439357323)))",0,BK,6484,2,South Side Pedestrian Bridge (Belt Parkway Exit 4 & Exit 5),3064840002,Historic Street Lampposts (073),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3407813632,77.966017923
"MULTIPOLYGON (((-73.99214921667853 40.58747736501731, -73.99214610536117 40.587477157684305, -73.99214308858993 40.587476540619576, -73.99214025849771 40.587475534541426, -73.99213770131045 40.58747416917304, -73.99213549262167 40.58747248504323, -73.99213370211717 40.58747053528759, -73.99213238294527 40.58746837754329, -73.99213157407856 40.587466077551255, -73.99213130267675 40.58746370555412, -73.9921315746375 40.58746133359422, -73.99213238404597 40.58745903461352, -73.99213370372601 40.587456877049874, -73.99213549468944 40.58745492663888, -73.99213770377406 40.58745324371192, -73.99214026128197 40.58745187779294, -73.99214309160988 40.5874508721019, -73.99214610852495 40.587450256350195, -73.99214921988985 40.58745004854193, -73.99215233120587 40.58745025677537, -73.9921553467949 40.587450872939264, -73.99215817688625 40.58745187901704, -73.99216073525422 40.58745324528556, -73.99216294276191 40.5874549285143, -73.99216473444795 40.587456879170084, -73.99216605362066 40.58745903691402, -73.99216686130738 40.587461336005205, -73.99216713389163 40.587463708002325, -73.99216686075094 40.587466079962255, -73.99216605252467 40.587468379843784, -73.99216473284545 40.5874705374078, -73.99216294070135 40.58747248691865, -73.99216073279783 40.58747417074669, -73.99215817410834 40.58747553576553, -73.99215534377966 40.58747654145692, -73.9921523280446 40.58747715810947, -73.99214921667853 40.58747736501731)))",0,BK,0,0,South Side Pedestrian Bridge (Belt Parkway Exit 4 & Exit 5),0,Historic Street Lampposts (103),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2254920651,77.393465385
"MULTIPOLYGON (((-73.98746077213433 40.74465384006136, -73.98745764283545 40.74465363170361, -73.98745460833479 40.744653012725045, -73.9874517609813 40.74465200294688, -73.98744918838622 40.744650632095414, -73.98744696750215 40.744648942502884, -73.98744516580824 40.74464698460502, -73.98744383775748 40.74464481874171, -73.9874430247779 40.744642510654515, -73.98744275172024 40.744640130585594, -73.98744302567508 40.74463775057637, -73.98744383952456 40.74463544266653, -73.98744516839139 40.74463327709286, -73.98744697082266 40.744631319587825, -73.98744919234264 40.744629630479395, -73.98745176545319 40.74462826018863, -73.98745461318585 40.74462725103088, -73.98745764791828 40.744626632713306, -73.98746077729417 40.74462642503702, -73.9874639077757 40.74462663339482, -73.98746694227533 40.74462725237315, -73.98746978962798 40.74462826215094, -73.98747236222263 40.74462963300193, -73.9874745831067 40.744631322593996, -73.98747638480103 40.74463328049143, -73.98747771285257 40.74463544635435, -73.98747852464933 40.74463775444117, -73.98747879889227 40.744640134510085, -73.98747852375469 40.74464251451933, -73.98747771109026 40.744644822429514, -73.98747638222432 40.74464698800357, -73.9874745797935 40.744648945509056, -73.98747235827351 40.74465063461795, -73.98746978516252 40.74465200490919, -73.98746693742905 40.74465301406731, -73.98746390269544 40.74465363238513, -73.98746077213433 40.74465384006136)))",0,MN,0,0,Southwest corner of Fifth Avenue and 28th Street,0,Historic Street Lampposts (090),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3394061793,77.959176376
"MULTIPOLYGON (((-73.98566099606704 40.7471155121933, -73.98565787021039 40.74711530378712, -73.98565483916629 40.74711468566232, -73.98565199410274 40.7471136767408, -73.98564942381732 40.74711230765094, -73.98564720526477 40.74711061892509, -73.98564540592474 40.74710866370155, -73.98564408025096 40.74710650052008, -73.9856432684871 40.74710419512267, -73.9856429954831 40.74710181775185, -73.98564326951193 40.747099439548705, -73.98564408226926 40.74709713435377, -73.98564540887499 40.74709497150286, -73.98564720905702 40.74709301672788, -73.98564942833622 40.74709132945551, -73.9856519992106 40.747089960105626, -73.98565484470747 40.74708895189295, -73.98565787601639 40.74708833452309, -73.98566100196132 40.74708812689531, -73.98566412781676 40.7470883353014, -73.98566716004385 40.7470889534261, -73.98567000392245 40.747089962347076, -73.98567257420724 40.74709133233701, -73.98567479275994 40.747093020161856, -73.98567659210046 40.74709497538494, -73.98567791777506 40.74709713856605, -73.98567872954006 40.747099443963236, -73.98567900254511 40.747101822234455, -73.98567872851775 40.747104199537176, -73.98567791576151 40.74710650473236, -73.98567658915663 40.74710866758364, -73.98567478897498 40.74711062235907, -73.98567256969565 40.74711231053244, -73.98566999882101 40.74711367898226, -73.98566715450741 40.747114687195484, -73.98566412201329 40.74711530456542, -73.98566099606704 40.7471155121933)))",0,MN,0,0,Adjacent to 316 Fifth Avenue,0,Historic Street Lampposts (053),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3045605924,77.7859115951
"MULTIPOLYGON (((-73.98226920003013 40.74105117165812, -73.98226607091676 40.741050963159196, -73.98226303781233 40.7410503440437, -73.98226019187543 40.741049334136875, -73.98225761952605 40.741047964069274, -73.98225539889371 40.7410462743758, -73.9822535986335 40.74104431729639, -73.98225227200706 40.741042152272804, -73.98225145925099 40.741039845048284, -73.9822511863936 40.7410374649659, -73.98225146051878 40.741035085868305, -73.98225227450416 40.741032777993965, -73.98225360228365 40.74103061337942, -73.9822554035858 40.74102865685492, -73.98225762511703 40.74102696874633, -73.98226019819522 40.74102559857086, -73.98226304466858 40.741024589540764, -73.98226607810093 40.74102397225999, -73.98226920732398 40.74102376382416, -73.98227233525196 40.74102397322332, -73.98227536953945 40.74102459143824, -73.98227821547552 40.7410256013447, -73.98228078782424 40.74102697231233, -73.98228300727281 40.74102866110465, -73.98228480871745 40.74103061818381, -73.98228613534472 40.741032783207004, -73.98228694810167 40.741035091331774, -73.98228722096056 40.7410374705136, -73.98228694683641 40.741039850511775, -73.9822861328524 40.74104215748585, -73.98228480507373 40.74104432210076, -73.98228300258803 40.74104627862551, -73.98228078224054 40.741047967635296, -73.98227820916216 40.74104933691072, -73.98227536268797 40.74105034594119, -73.98227232807032 40.7410509641225, -73.98226920003013 40.74105117165812)))",0,MN,882,39,153 East 26th Street,1008820039,Historic Street Lampposts (094),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.3304885211,77.9148160024
"MULTIPOLYGON (((-73.97385504538765 40.7554381681356, -73.97385193930849 40.755437960314346, -73.97384892694066 40.755437346386394, -73.97384610182948 40.75543634348262, -73.9738435468567 40.755434983139494, -73.97384134253241 40.75543330499759, -73.97383955515117 40.75543136220175, -73.9738382379789 40.75542921329697, -73.9738374312534 40.75542692222825, -73.97383716099901 40.755424560141456, -73.97383743310918 40.75542219727734, -73.97383824163376 40.75541990747597, -73.97383956049384 40.755417758269346, -73.97384134940027 40.755415816285634, -73.97384355504116 40.75541414004564, -73.97384611108127 40.75541277996248, -73.97384893697838 40.75541177834161, -73.97385194982651 40.75541116578144, -73.97385505606701 40.75541095937027, -73.97385816332917 40.75541116719167, -73.97386117451165 40.7554117811191, -73.97386400080624 40.75541278402279, -73.97386655459403 40.755414145265696, -73.97386875891866 40.755415822506635, -73.97387054630033 40.755417765302035, -73.97387186347306 40.755419915106934, -73.97387267020001 40.75542220527493, -73.97387294045531 40.755424568262114, -73.97387266834673 40.75542693022582, -73.9738718598229 40.755429220927944, -73.97387054096399 40.75543136923444, -73.97386875205798 40.7554333112186, -73.97386654641676 40.75543498835957, -73.97386399156079 40.75543634754296, -73.97386116447862 40.75543734916388, -73.97385815281363 40.755437961724596, -73.97385504538765 40.7554381681356)))",0,MN,0,0,South side of East 48th Street between Park Avenue and Lexington Avenue,0,Historic Street Lampposts (081),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.102781734,76.7863774056
"MULTIPOLYGON (((-73.97603709847702 40.75471224468076, -73.976033980583 40.75471203691587, -73.97603095757121 40.754711420341216, -73.97602812061733 40.754710413886336, -73.9760255561566 40.754709047286006, -73.97602334351406 40.75470736378088, -73.97602154898605 40.75470541381318, -73.97602022584009 40.754703255926835, -73.97601941668316 40.75470095586761, -73.97601914517341 40.75469858478041, -73.97601941839063 40.75469621290606, -73.97602022920304 40.754693914084605, -73.97602155390219 40.754691756749416, -73.9760233498333 40.75468980752906, -73.97602556368707 40.7546881240448, -73.97602812912989 40.75468675941251, -73.97603096680662 40.75468575413848, -73.97603399026046 40.75468513882185, -73.97603710830255 40.7546849314538, -73.97604022737922 40.754685140119335, -73.97604325038989 40.75468575669376, -73.97604608734295 40.75468676314825, -73.97604865180357 40.75468812884771, -73.9760508644458 40.75468981325278, -73.97605265897423 40.754691763220016, -73.97605398212102 40.754693921106046, -73.97605479127937 40.7546962202645, -73.97605506279005 40.754698592252154, -73.97605478957442 40.754700963226036, -73.97605397876279 40.75470326294826, -73.97605265406449 40.754705420283784, -73.9760508581338 40.75470736950459, -73.97604864428035 40.7547090520889, -73.97604607883679 40.75471041762209, -73.97604324115922 40.7547114228965, -73.97604021770427 40.75471203821334, -73.97603709847702 40.75471224468076)))",0,MN,0,0,Southwest corner of Park Avenue and East 46th Street,0,Historic Street Lampposts (055),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.2228681635,77.3804599741
"MULTIPOLYGON (((-73.97565914012365 40.754552545450814, -73.97565599145044 40.75455233496765, -73.97565293884702 40.75455171207326, -73.97565007467307 40.75455069569776, -73.97564748654713 40.75454931647685, -73.97564525142583 40.75454761675058, -73.97564343915768 40.7545456469621, -73.9756421041928 40.75454346835725, -73.97564128676949 40.75454114668143, -73.97564101291408 40.754538752179634, -73.97564128852066 40.75453635779399, -73.9756421076417 40.75453403646425, -73.97564344419939 40.75453185842428, -73.97564525790693 40.75452989030292, -73.97564749427008 40.75452819152201, -73.97565008340311 40.754526813395536, -73.97565294831858 40.754525798231, -73.97565600137561 40.75452517662703, -73.97565915020088 40.754524967474666, -73.9756622988728 40.754525177957724, -73.9756653514751 40.754525800851866, -73.97566821564823 40.754526817226996, -73.97567080495793 40.754528196447694, -73.97567303889507 40.754529896173224, -73.97567485116399 40.75453186506075, -73.97567618612965 40.75453404366525, -73.9756770035541 40.7545363653408, -73.97567727741085 40.754538759842546, -73.97567700180548 40.75454115422823, -73.97567618268558 40.754543475558236, -73.97567484612877 40.75454565359858, -73.97567303242135 40.75454762262088, -73.97567079724239 40.75454932140255, -73.97566820692467 40.75455069952922, -73.97566534200837 40.754551714694124, -73.9756622889502 40.75455233629836, -73.97565914012365 40.754552545450814)))",0,MN,0,0,Southwest corner of Park Avenue and East 46th Street,0,Historic Street Lampposts (054),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5246795385,78.8836648756
"MULTIPOLYGON (((-73.97396499210346 40.75631199019541, -73.97396184572054 40.75631178056708, -73.97395879423618 40.7563111585287, -73.97395593119663 40.756310142111616, -73.97395334422126 40.75630876375376, -73.97395111145225 40.756307064896085, -73.97394930037018 40.75630509598222, -73.9739479654248 40.75630291915926, -73.97394714922278 40.75630059837282, -73.97394687423609 40.756298205668315, -73.97394715109476 40.756295812188156, -73.97394796911192 40.7562934917713, -73.97394930575955 40.75629131555251, -73.97395111838084 40.7562893474581, -73.97395335247745 40.75628764961049, -73.97395594052938 40.75628627242269, -73.97395880436214 40.75628525730028, -73.97396185633107 40.75628463664158, -73.97396500287603 40.756284428435556, -73.97396815044192 40.75628463806411, -73.97397120074089 40.75628526010195, -73.97397406377962 40.75628627651868, -73.97397665075454 40.75628765487607, -73.9739788847078 40.756289353733486, -73.9739806957903 40.756291322646895, -73.97398202955229 40.75629349946921, -73.97398284693968 40.75629582025566, -73.97398312074306 40.75629821386031, -73.97398284507027 40.756300606440334, -73.97398202587 40.75630292685717, -73.97398069040744 40.756305103076585, -73.9739788777866 40.75630707117148, -73.97397664250573 40.756308769019334, -73.97397405445335 40.75631014620759, -73.97397119061976 40.75631116133038, -73.97396813983394 40.756311781989595, -73.97396499210346 40.75631199019541)))",0,MN,0,0,South side of East 49th Street between Park Avenue and Lexington Avenue,0,Historic Street Lampposts (082),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,06/17/1997,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.5076652198,78.7985374816
