the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.78426766959672 40.84744371838346, -73.78422371032065 40.84732420083475, -73.78419570231489 40.8472480584285, -73.78416796239944 40.847172638712784, -73.78414028249819 40.84709738119068, -73.78411168109199 40.84701961946095, -73.78408447972019 40.84694566583493, -73.78405644854762 40.84686945220681, -73.784028384511 40.8467931538627, -73.78400048041884 40.84671728444569, -73.78397391404073 40.846645055525606, -73.7840818651197 40.84662193572028, -73.78436100964535 40.84656214993777, -73.7844164062648 40.84670975635236, -73.78450772030965 40.846953056992945, -73.78458274459656 40.847152955697226, -73.78465123479624 40.847335442786225, -73.78474126432229 40.847575319834775, -73.78434873438187 40.84766411207438, -73.78426766959672 40.84744371838346)))",969,BX,5643,7501,190 Fordham Street,2056437501,Public School 102,LP-02487,"Borough of the Bronx Tax Map Block 5643, Lots 1001-1008. Note: the Landmark consists of the original 1897-98 portion of the school building, as well as the adjacent western and eastern side yards and the northern front yard.",Designated,"later Public School 17, the City Island School",12/20/2011,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2487.pdf,993.918527545,43193.7507465
"MULTIPOLYGON (((-73.8305735274912 40.89121863266851, -73.8302494322737 40.891191260782065, -73.83032406095727 40.890617264287926, -73.83062347513626 40.89064894280661, -73.83098375715014 40.890687060821115, -73.83091512071915 40.891247481761916, -73.8305735274912 40.89121863266851)))",975,BX,4970,10,4010 Dyre Avenue,2049700010,Public School 15,LP-00976,"Borough of the Bronx, Tax Map Block 4970, Lot 10.",Designated,,01/10/1978,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0976.pdf,784.561530648,38319.5617655
"MULTIPOLYGON (((-74.24327265799596 40.50841087618887, -74.24389997951613 40.508287210046504, -74.24401673771963 40.50861403892828, -74.24338366010022 40.50874117054933, -74.24327265799596 40.50841087618887)))",1138,SI,7898,1,Yetman Avenue and Academy Avenue,5078980001,Westfield Township School No. 5,LP-01868,Too long,Designated,now Public School 1 Annex,05/16/1995,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1868.pdf,609.851667138,22423.9134277
"MULTIPOLYGON (((-74.08235950283795 40.645198880273234, -74.08201155092306 40.645111899319296, -74.08201618274336 40.64510114742831, -74.0819531758141 40.645085397253, -74.08173135447655 40.645029945401006, -74.08172583019083 40.64504276550505, -74.081724029083 40.645042314724776, -74.0817053778295 40.64508560329024, -74.08177552882414 40.645103139652605, -74.0817355655601 40.645195889940155, -74.08171226227977 40.64519006483732, -74.08168819748548 40.64524591767617, -74.08167141588333 40.64528486620947, -74.08171233179276 40.64529509494976, -74.08171937451792 40.64527874913876, -74.08177992647768 40.64529388613371, -74.08181628586993 40.64520949970908, -74.08183440540945 40.64516744701579, -74.08181775548024 40.64516328586026, -74.08182370887246 40.64514946857279, -74.08192422697186 40.64517459621687, -74.08201479704022 40.645197236432075, -74.08202258944952 40.64517915026605, -74.08206232392034 40.645189082553536, -74.08191353078719 40.64553442216582, -74.0818887327656 40.64559197754645, -74.08167137298086 40.64553764174813, -74.08168934062057 40.64549594038941, -74.08171867164607 40.6454278664772, -74.08166270574371 40.64541387525517, -74.08167433795026 40.645386877558266, -74.08163233162428 40.64537637672151, -74.08159136239539 40.64547146361454, -74.08163228786822 40.64548169507797, -74.08162769603935 40.645492351469564, -74.08162334824407 40.6455024430628, -74.08160444654916 40.645497717949134, -74.08158275586811 40.64554805790678, -74.08160165875796 40.64555278302317, -74.08159331446448 40.645572150988954, -74.0818108315862 40.64562652644553, -74.08181399221247 40.645619191276104, -74.08185160766789 40.645628594738184, -74.08183858321266 40.645658823602375, -74.0819316717022 40.64568209425393, -74.08193602777533 40.64568839928149, -74.08194936722454 40.64570771219901, -74.08195996488345 40.645723053982024, -74.08197046898212 40.64573825985248, -74.08198081556803 40.6457532398041, -74.08198647800185 40.6457614358875, -74.08197346772678 40.6457916305367, -74.08195848632806 40.64582640122227, -74.0819438998447 40.64586025579722, -74.0820616143735 40.64588968184688, -74.08208083433634 40.64589448590376, -74.08212580825851 40.64590572918592, -74.08217394334422 40.645917761747356, -74.08217807424411 40.6459187943917, -74.08217192751984 40.6459330611931, -74.08216392522102 40.64595163469803, -74.08215549969458 40.645971189169124, -74.0821459954777 40.645993246950496, -74.08213557761341 40.64601742520369, -74.08209719048503 40.64610651747682, -74.08207734485026 40.646101556278545, -74.08203341269774 40.64609057428535, -74.08204178522612 40.64607114413281, -74.08198905555935 40.64605796302894, -74.08195413031143 40.6460492321832, -74.08174684137376 40.64599741440538, -74.08174103053734 40.64601090019546, -74.08167167450209 40.645993563163614, -74.08164791209137 40.645987623107786, -74.08166008788291 40.64595936520314, -74.08167392946059 40.64592723928839, -74.08168776395564 40.64589513318826, -74.08170096418202 40.64586449628239, -74.0817139592661 40.64583433499432, -74.08172686709966 40.64580437638327, -74.08173968179054 40.64577463576233, -74.08175244577649 40.64574501224329, -74.08176515080505 40.645715524742876, -74.08176654898391 40.64571228098222, -74.08171135626488 40.64569848374636, -74.08170449150647 40.64571441519117, -74.08169180767348 40.64574385494231, -74.0816791155744 40.64577331180767, -74.08166643289245 40.64580274435081, -74.08165373016266 40.64583222733576, -74.08164101680887 40.64586173283969, -74.08163026397419 40.64588669023346, -74.08164326569174 40.645889939979824, -74.08164462010758 40.64589246947479, -74.08164773419702 40.64589828461235, -74.08164453109922 40.645905718864114, -74.08163434148156 40.64590883378635, -74.08162836440442 40.64592270601122, -74.08161881876129 40.645944861934915, -74.08149883251922 40.64591486791459, -74.08136278170012 40.645880858017605, -74.08136455479662 40.64587674229494, -74.0813724912882 40.64585832107983, -74.08138101016445 40.645838550475546, -74.08138245198505 40.64583520583064, -74.08138481336168 40.645829726306594, -74.08139503905207 40.64582613860878, -74.08140240439329 40.64582798035873, -74.0814107523132 40.64580860610124, -74.08142694002325 40.64577103492151, -74.08143963577113 40.64574157087732, -74.08145237984174 40.645711993332085, -74.08148405134345 40.64563848769827, -74.08135571409825 40.64560640573958, -74.08136099210516 40.645594154956065, -74.081391812476 40.645522624785556, -74.0813401134248 40.645509700202595, -74.08135310388818 40.645479550664184, -74.08137943255879 40.64541844447204, -74.08140262709006 40.64542424270365, -74.08144813064295 40.64531863641254, -74.08142538671773 40.64531295043585, -74.08142615890223 40.64531115785756, -74.08145612082978 40.645241620221924, -74.08147886473218 40.64524730529206, -74.08152517558749 40.64513982171591, -74.08150442558943 40.64513463412896, -74.08154263847145 40.645045945599996, -74.08161868348373 40.64506495562946, -74.08163768491849 40.64502085366125, -74.08162868411894 40.64501860335127, -74.08165553224865 40.64495629183013, -74.08164339768058 40.644945627501166, -74.0816565894847 40.64491500771281, -74.08167371665654 40.644914086026795, -74.08170656878151 40.644837838308085, -74.08180598299982 40.64486269038113, -74.08180112127926 40.64487397553433, -74.08197942587775 40.64491854850096, -74.0819968744539 40.64487805235477, -74.08205055282114 40.644891471416614, -74.08210570591672 40.644905258613086, -74.08216483101401 40.64476803320737, -74.08216620085864 40.64476485339856, -74.08218444485901 40.644769414095315, -74.08225155872293 40.644786190499616, -74.0822591812642 40.64476849886527, -74.08226674957396 40.64475093334177, -74.08234395458969 40.6447702329298, -74.08244222418402 40.64479479800733, -74.08242667858336 40.644830882118434, -74.08251150326224 40.644852087032454, -74.08240696548589 40.64509471932896, -74.08243652243016 40.64510210761104, -74.08242228529288 40.645135153333726, -74.08239039386575 40.64512718228408, -74.08235950283795 40.645198880273234)))",1266,SI,22,1,105 Hamilton Avenue at St. Mark's Place,5000220001,Curtis High School,LP-01214,"Borough of Staten Island Tax Map Block 22, Lot 1 in part consisting of the land on which the described school buildings are situated.",Designated,,10/12/1982,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1214.pdf,2608.34560751,66891.1111424
"MULTIPOLYGON (((-74.13196299716742 40.63613729698702, -74.13227701285096 40.63627351713735, -74.13192812495411 40.63675221559051, -74.13161032426319 40.63661740453656, -74.13196299716742 40.63613729698702)))",1288,SI,1020,20,160 Heberton Avenue,5010200020,Northfield Township District School 6,LP-01627,Too long,Designated,"later Public School 20 Annex, now Parkside Senior Housing",03/22/1988,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1627.pdf,601.172534688,20120.657752
"MULTIPOLYGON (((-74.23745965470337 40.539667195225086, -74.23751018040247 40.54003436843946, -74.23747869468612 40.54003070807078, -74.23658517036715 40.53992682047957, -74.23665714113098 40.53957388848575, -74.23745965470337 40.539667195225086)))",1300,SI,7315,7,4210-4212 Arthur Kill Road,0,Westfield Township School No. 7,LP-01876,Too long,Designated,later Public School 4,05/16/1995,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1876.pdf,750.337378963,31601.7419529
"MULTIPOLYGON (((-74.14424797398144 40.57124645395133, -74.144088012821 40.57126689312398, -74.14408504133016 40.57125254246809, -74.14408367845883 40.57124594062095, -74.14407797636747 40.5712183223394, -74.1440679517185 40.57116974253367, -74.14406147151504 40.571138343018035, -74.14405792710353 40.57112117173207, -74.14404789067433 40.57107259193899, -74.14403786608852 40.57102402113526, -74.14402955419274 40.57098545842936, -74.14402701100255 40.57097365932514, -74.14402490797596 40.57096390026075, -74.14401615593292 40.570923297513744, -74.14400528907039 40.5708729357159, -74.14399443405287 40.570822582907255, -74.14398488323387 40.57077462386165, -74.14397534425726 40.57072667380552, -74.14397521770302 40.570726035491255, -74.14396579348504 40.57067872376318, -74.14395624272657 40.570630773719856, -74.14395535100799 40.57062249900376, -74.143954801738 40.57061421485326, -74.14395461853493 40.57060592123868, -74.14395478958942 40.57059761817495, -74.14395531495956 40.570589332677706, -74.14395619464517 40.570581064746975, -74.14395646006456 40.57057928677607, -74.14395742864619 40.57057281438271, -74.14395900521141 40.57056460861543, -74.14396094795924 40.570556447415484, -74.14396323327108 40.57054833081247, -74.14396587301418 40.570540285807304, -74.14396884355071 40.570532303424315, -74.14396966951146 40.57053034104358, -74.14397216853766 40.57052440164436, -74.14399210353177 40.57048979555983, -74.14404453161664 40.57039878120845, -74.1440889622583 40.57030771923037, -74.144601280525 40.570508130499874, -74.14474453889049 40.57118300324527, -74.14472669987676 40.57118528243963, -74.14464938999573 40.5711951613272, -74.14446216995606 40.57121908435679, -74.14426810223348 40.57124388198706, -74.14426317199897 40.571244512243204, -74.14424927383443 40.57124628752283, -74.14424797398144 40.57124645395133)))",1311,SI,4441,1,276 Center Street,5044410001,Public School 28,LP-02021,Too Long,Designated,,09/15/1998,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2021.pdf,953.292448491,54820.5593898
"MULTIPOLYGON (((-73.95630914108025 40.65001470748243, -73.95631475864825 40.65013881895534, -73.95627049489829 40.6501399809114, -73.95627501687132 40.65023989055725, -73.95625256750034 40.650240479963905, -73.95625493802902 40.65029285316851, -73.9562773874176 40.65029226376138, -73.95627994559443 40.65034880193034, -73.95628160871435 40.650385540978874, -73.95633948983661 40.65038402128014, -73.95634046884528 40.65040565118383, -73.95634108421815 40.65041925373564, -73.95634109470303 40.65041949237678, -73.95633118417437 40.65042879096096, -73.95604902265175 40.65043619829959, -73.95604240347213 40.6504315004712, -73.95603674272172 40.65042748199906, -73.95603631385102 40.650418028201415, -73.95603613322162 40.650414032535835, -73.9560351368346 40.65039201089777, -73.95608836066148 40.65039061381643, -73.9560843377526 40.65030171048153, -73.95610824971985 40.650301082943635, -73.95610568236854 40.65024433674743, -73.9560817704216 40.65024496428481, -73.95607724873763 40.65014505463141, -73.95605712153872 40.65014558275101, -73.95605150444943 40.65002147126561, -73.95630914108025 40.65001470748243)))",1349,BK,5103,58,2274 Church Avenue,3051030058,Flatbush District No. 1 School,LP-02285,"Brooklyn Borough Tax Map Block 5103, Lot 58 in part, consisting of the land upon which the described building is situated.",Designated,later Public School 90,11/20/2007,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2285.pdf,528.753405794,9143.89340373
"MULTIPOLYGON (((-73.79662925364761 40.7136058509483, -73.79695970295921 40.71350962009774, -73.7970002653296 40.71349780846266, -73.79702644890966 40.71348863337862, -73.79707264779374 40.71346913857402, -73.79711749690833 40.713445563849575, -73.7971412901514 40.713430850874886, -73.79717642541875 40.71340571192866, -73.79721267655695 40.71337438301044, -73.79724686679569 40.713337760838066, -73.79726328759733 40.71331663850987, -73.79727739620024 40.7132969790432, -73.79729087638174 40.71328159950674, -73.79730894428035 40.71326444953326, -73.7973219184866 40.71325394628034, -73.79733826636236 40.71324239266344, -73.79735394799292 40.71323277037221, -73.79737150572765 40.7132234278385, -73.79738716347751 40.71321620806928, -73.7974058502452 40.71320880362029, -73.79742798508356 40.713201567328056, -73.79818385609104 40.71298622520432, -73.7981948105233 40.71298296113778, -73.79820853002259 40.712979913537595, -73.79822109322053 40.71297806159132, -73.79823444212458 40.71297702598492, -73.79824787695456 40.712976926160515, -73.79826106520949 40.712977746226706, -73.79827096343102 40.71297897116005, -73.79828497097142 40.712981635108655, -73.79830207490372 40.712986485523054, -73.79831991016619 40.712993697460554, -73.79833915324758 40.71300459225785, -73.79835624030035 40.71301815509738, -73.79889783936864 40.71350813772638, -73.79904972747508 40.713748595850156, -73.79908393824844 40.71380147244084, -73.79912747475947 40.713858677849444, -73.79917183759008 40.7139087517205, -73.79920131710647 40.71393882083768, -73.79922916637892 40.71396477896463, -73.79928407902521 40.71401084679806, -73.79931572163655 40.714034753845645, -73.79936388112652 40.714067978460974, -73.79906391739797 40.7142447464452, -73.79913555549804 40.71428829598858, -73.79740221314208 40.71525069113377, -73.79726849927629 40.71487544892463, -73.79681720565888 40.713979143748716, -73.79662925364761 40.7136058509483)))",1351,QN,9858,100,167-01 Gothic Drive,4098580100,Jamaica High School,LP-02316,Too long,Designated,,03/24/2009,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2316.pdf,2389.66199368,346982.288206
"MULTIPOLYGON (((-73.9316383580598 40.79426205166183, -73.93313420978514 40.79343429957225, -73.93390534744458 40.79375626799453, -73.93308870609759 40.794875730943524, -73.9316383580598 40.79426205166183)))",0,MN,1713,1,"260 Pleasant Avenue (aka 260-300 Pleasant Avenue, 500-528 East 116th Street)",1017130001,Benjamin Franklin High School (now the Manhattan Center for Science and Mathematics),LP-02596,"Borough of Manhattan Tax Block 1713, Lot 1",Designated,,03/27/2018,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2596.pdf,1681.94583413,163663.09227
"MULTIPOLYGON (((-73.94658607472752 40.78665788505171, -73.94706292181849 40.78685884929773, -73.94670689585277 40.7873466469781, -73.9462300463421 40.78714568217465, -73.94658607472752 40.78665788505171)))",0,MN,1649,9,215 East 99th Street,1016490009,Public School 109 (now El Barrio's Artspace PS109),LP-02597,"Borough of Manhattan Tax Map Block 1649, Lot 9",Designated,,03/27/2018,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2597.pdf,708.450516807,30686.4385821
"MULTIPOLYGON (((-73.79611823004277 40.693970215471374, -73.79675059367429 40.69370190614923, -73.79699456945768 40.69403804163233, -73.79636365836332 40.69430573890529, -73.79611823004277 40.693970215471374)))",0,QN,10144,42,155-02 108th Avenue (aka 155-02 - 156-00; 108-01 - 108-03 155th Street),4101440042,Public School 48,LP-02646,"Borough of Queens Tax Map Block 10144, Lot 42",Designated,,09/21/2020,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2646.pdf,680.887253952,28056.5567629
"MULTIPOLYGON (((-73.90777674779237 40.81104145469834, -73.90757198778898 40.811000771013816, -73.90729047911664 40.81094275822355, -73.90706753741179 40.81089720803674, -73.9073742077164 40.81004198157703, -73.90808157914263 40.810188372600884, -73.90777674779237 40.81104145469834)))",0,BX,2576,25,455 Southern Boulevard (aka 462 Wales Avenue),2025760026,Samuel Gompers Industrial High School,LP-02666,"Borough of the Bronx Tax Map Block 2576, Lot 26.",Designated,,12/06/2022,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2666.pdf,1051.19379689,65526.6723799
"MULTIPOLYGON (((-73.9970004415994 40.73983550072198, -73.99691998959935 40.73980152696172, -73.99708512725658 40.73957499514447, -73.99716572232998 40.73960877248333, -73.9970004415994 40.73983550072198)))",0,MN,792,53,128 West 17th Street,1007920053,(Former) Colored School No. 4,LP-02659,"Borough of Manhattan Tax Map Block 792, Lot 53",Designated,,05/23/2023,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2659.pdf,239.823421635,2407.50042714
MULTIPOLYGON EMPTY,0,MN,792,53,128 West 17th Street,1007920053,(Former) Colored School No. 4,LP-02659,"Borough of Manhattan Tax Map Block 792, Lot 53",Designated,,05/23/2023,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2659.pdf,0.0,0.0
