Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Crown Point Green Historic District,Essex,05/18/2015,14NR06611,-73.4333640717,43.9520853846,POINT (-73.4333640717 43.9520853846)
Casino-Congress Park-Circular Street Historic District,Saratoga,06/19/1972,90NR02595,-73.7839877794,43.0775201048,POINT (-73.7839877794 43.0775201048)
Village of Rhinebeck Historic District Boundary Increase,Dutchess,01/15/2021,20NR00076,-73.9110646938,41.9276359475,POINT (-73.9110646938 41.9276359475)
North Salina Street Historic District Boundary Increase,Onondaga,04/05/2019,15NR00141,-76.1523614876,43.0575502639,POINT (-76.1523614876 43.0575502639)
North Broad Street Historic District,Chenango,11/21/1978,90NR00158,-75.5244205564,42.5365551921,POINT (-75.5244205564 42.5365551921)
Elbridge Village Historic District,Onondaga,01/24/2002,01NR01770,-76.4450218606,43.0346116984,POINT (-76.4450218606 43.0346116984)
Summerfield Street Row Historic District,Queens,09/30/1983,90NR01607,-73.8971069862,40.6998540502,POINT (-73.8971069862 40.6998540502)
Tudor City Historic District,New York,09/11/1986,92NR00295,-73.9708883909,40.7490967795,POINT (-73.9708883909 40.7490967795)
Guilford Historic District,Chenango,,13NR06447,-75.489573745,42.4040211967,POINT (-75.489573745 42.4040211967)
Church Street Historic District,Otsego,06/04/1997,97NR01192,-74.9830852766,42.8562124519,POINT (-74.9830852766 42.8562124519)
Sherwood Equal Rights Historic District,Cayuga,02/29/2008,07NR05805,-76.6209257554,42.7617509481,POINT (-76.6209257554 42.7617509481)
Inglewood & Thurston Historic District,Monroe,06/30/2015,15NR00006,-77.6527351338,43.1404779903,POINT (-77.6527351338 43.1404779903)
Madison Square--West Main Street Historic District,Monroe,11/03/1988,90NR01523,-77.6264804126,43.1539548974,POINT (-77.6264804126 43.1539548974)
District School #5,Cayuga,10/10/2002,02NR04948,-76.6465378515,43.3237877972,POINT (-76.6465378515 43.3237877972)
Hamlin Park Historic District,Erie,07/03/2013,13NR06421,-78.8489852707,42.919881322,POINT (-78.8489852707 42.919881322)
Loudon Road Historic District,Albany,10/04/1979,90NR02782,-73.7541453432,42.7008297514,POINT (-73.7541453432 42.7008297514)
Center Square/Hudson-Park Historic District,Albany,03/18/1980,90NR00012,-73.7648943953,42.6523437924,POINT (-73.7648943953 42.6523437924)
Douglaston Historic District,Queens,09/01/2005,93NR00442,-73.7499770768,40.7764027205,POINT (-73.7499770768 40.7764027205)
Seneca Falls Village Historic District,Seneca,04/05/1991,90NR03294,-76.7941272115,42.9136631398,POINT (-76.7941272115 42.9136631398)
Mill Street-North Clover Street Historic District,Dutchess,02/07/1972,90NR00369,-73.9329580216,41.7067675907,POINT (-73.9329580216 41.7067675907)
Jericho Historic District,Suffolk,07/21/1988,90NR01937,-72.2162171378,40.951522513,POINT (-72.2162171378 40.951522513)
Huguenot Street Historic District,Ulster,10/15/1966,90NR01111,-74.0881528502,41.7515038051,POINT (-74.0881528502 41.7515038051)
Altamont Historic District,Albany,11/10/1982,89NR00005,-74.0298055082,42.702123466,POINT (-74.0298055082 42.702123466)
MacDougal-Sullivan Gardens Historic District,New York,06/30/1983,90NR00772,-74.0012757101,40.7284555512,POINT (-74.0012757101 40.7284555512)
Vischer Ferry Historic District (boundary increase),Saratoga,06/19/1997,97NR01167,-73.7899504594,42.7931471455,POINT (-73.7899504594 42.7931471455)
Cazenovia Village Historic District,Madison,06/19/1986,90NR01444,-75.8590169316,42.9268240598,POINT (-75.8590169316 42.9268240598)
Gilbertsville Historic District (Boundary Increase),Otsego,11/04/1982,90NR02196,-75.3224201085,42.4691637902,POINT (-75.3224201085 42.4691637902)
Spencertown Historic District,Columbia,05/25/2018,18NR00001,-73.5474947483,42.3236131946,POINT (-73.5474947483 42.3236131946)
Greenpoint Historic District,Kings,09/26/1983,90NR01319,-73.9554395222,40.7292670484,POINT (-73.9554395222 40.7292670484)
Orleans County Courthouse Historic District,Orleans,08/31/1979,90NR02011,-78.1930544649,43.2457527672,POINT (-78.1930544649 43.2457527672)
Hamden District 1 School,Delaware,12/03/2019,18NR00070,-75.0229411839,42.1681742945,POINT (-75.0229411839 42.1681742945)
Jumel Terrace Historic District,New York,04/03/1973,90NR00649,-73.9388118239,40.8347827328,POINT (-73.9388118239 40.8347827328)
West Strand Historic District,Ulster,06/28/1974,90NR01100,-73.9833108246,41.917999026,POINT (-73.9833108246 41.917999026)
Worcester Historic District,Otsego,06/10/1975,90NR02181,-74.74956203,42.5919129252,POINT (-74.74956203 42.5919129252)
Warsaw Downtown Historic District,Wyoming,11/21/2012,12NR06348,-78.1325791236,42.7402650219,POINT (-78.1325791236 42.7402650219)
Union Street Historic District,Dutchess,12/09/1971,90NR00433,-73.9335422229,41.7037839647,POINT (-73.9335422229 41.7037839647)
Rutger-Steuben Park Historic District,Oneida,09/19/1973,90NR02056,-75.2290447497,43.0966560252,POINT (-75.2290447497 43.0966560252)
District School No. 7,Albany,05/16/1996,96NR00973,-73.8999359697,42.4737438524,POINT (-73.8999359697 42.4737438524)
Garrison Landing Historic District,Putnam,11/23/1982,90NR02366,-73.9473607276,41.3831636896,POINT (-73.9473607276 41.3831636896)
Harbor Road Historic District,Suffolk,09/26/1985,90NR01822,-73.461352501,40.8594454374,POINT (-73.461352501 40.8594454374)
District School No. 9 (The Old Stone Schoolhouse),Orange,09/15/1988,90NR02294,-74.3495210706,41.3764344014,POINT (-74.3495210706 41.3764344014)
Garment Center Historic District,New York,11/05/2008,08NR05833,-73.9902103244,40.7536349194,POINT (-73.9902103244 40.7536349194)
Onteora Park Historic District,Greene,02/12/2003,02NR05001,-74.14814768,42.2142654186,POINT (-74.14814768 42.2142654186)
Church Street Historic District,Franklin,11/02/1987,90NR02958,-74.1291481617,44.3270552377,POINT (-74.1291481617 44.3270552377)
Bear Mountain State Park Historic District,Orange,,91NR00060,-73.9976926062,41.3176426391,POINT (-73.9976926062 41.3176426391)
White Creek Historic District,Washington,04/26/1979,90NR02750,-73.2894747826,42.9718374973,POINT (-73.2894747826 42.9718374973)
Mount Morris Park Historic District,New York,02/06/1973,90NR00620,-73.9466943663,40.8049129298,POINT (-73.9466943663 40.8049129298)
Carroll Gardens Historic District,Kings,09/26/1983,90NR01316,-73.9934127025,40.6800238381,POINT (-73.9934127025 40.6800238381)
Oneonta Downtown Historic District,Otsego,12/04/2003,03NR05133,-75.0620704394,42.4543485594,POINT (-75.0620704394 42.4543485594)
Perry Downtown Historic District,Wyoming,04/16/2012,10NR06172,-78.0026026361,42.7183522341,POINT (-78.0026026361 42.7183522341)
Waddington Historic District,St. Lawrence,05/18/1992,92NR00333,-75.2034633499,44.8637378399,POINT (-75.2034633499 44.8637378399)
Unadilla Historic District,Otsego,09/04/1992,91NR03369,-75.3130754548,42.325883628,POINT (-75.3130754548 42.325883628)
Clarkson Corners Historic District,Monroe,09/02/1994,94NR00734,-77.9283361735,43.2318109677,POINT (-77.9283361735 43.2318109677)
Manhattan Ave. W. 120th-123rd Streets Historic District,New York,01/17/1992,91NR00292,-73.9547099958,40.8089328765,POINT (-73.9547099958 40.8089328765)
Willoughby-Suydam Historic District,Kings,09/30/1983,90NR01608,-73.9202590917,40.7058471652,POINT (-73.9202590917 40.7058471652)
Union Avenue Historic District,Saratoga,04/04/1978,90NR02598,-73.763944885,43.0724740415,POINT (-73.763944885 43.0724740415)
Mariaville Historic District,Schenectady,10/11/1984,90NR02637,-74.1360023774,42.8285553975,POINT (-74.1360023774 42.8285553975)
High Falls Historic District,Ulster,08/06/1998,96NR01009,-74.1268892509,41.8266524281,POINT (-74.1268892509 41.8266524281)
Stony Point District School No. 4,Rockland,01/04/2012,11NR06284,-74.0215078795,41.2379111023,POINT (-74.0215078795 41.2379111023)
Springfield Patent Historic District,Otsego,,13NR06470,-74.8288178031,42.8407163235,POINT (-74.8288178031 42.8407163235)
Greene Historic District,Chenango,09/09/1982,90NR00162,-75.7700771068,42.3305815981,POINT (-75.7700771068 42.3305815981)
J.N. Adams/ A.M. & A. Historic District,Erie,02/20/2009,08NR05952,-78.8736573482,42.8844186334,POINT (-78.8736573482 42.8844186334)
North Main - Bank Streets Historic District,Orleans,11/30/1994,94NR00745,-78.1933452765,43.2480816846,POINT (-78.1933452765 43.2480816846)
Fulton-Nassau Historic District,New York,09/07/2005,05NR05456,-74.0078325771,40.710258191,POINT (-74.0078325771 40.710258191)
Glen Historic District,Montgomery,08/08/2001,01NR01763,-74.3422276173,42.8944807074,POINT (-74.3422276173 42.8944807074)
Elmwood Historic District (East),Erie,03/22/2016,15NR00088,-78.8731763012,42.9192027829,POINT (-78.8731763012 42.9192027829)
Ithaca Downtown Historic District,Tompkins,02/09/2005,04NR05326,-76.4981197804,42.439682151,POINT (-76.4981197804 42.439682151)
Northport Veterans Administration Hospital Historic District,Suffolk,05/14/2012,12NR06332,-73.3092059508,40.8958966101,POINT (-73.3092059508 40.8958966101)
Chaumont Historic District,Jefferson,09/06/1990,90NR03013,-76.1327343918,44.067818708,POINT (-76.1327343918 44.067818708)
Chilton Avenue- Orchard Parkway Historic District,Niagara,08/30/2010,10NR06119,-79.0555244898,43.1004614878,POINT (-79.0555244898 43.1004614878)
Lyons Downtown Historic District,Wayne,03/12/2018,17NR00090,-76.992892597,43.0656488035,POINT (-76.992892597 43.0656488035)
Murray Hill Historic District,New York,10/05/2003,03NR05073,-73.9793112196,40.7484478195,POINT (-73.9793112196 40.7484478195)
Holley Village Historic District,Orleans,08/24/2015,15NR00030,-78.0247439249,43.2248177112,POINT (-78.0247439249 43.2248177112)
Thousand Island Park Historic District Expansion,Jefferson,,21NR00073,-76.0292586733,44.2891982544,POINT (-76.0292586733 44.2891982544)
North Main Street Historic District,Ontario,07/20/1973,90NR01993,-77.2854383414,42.8936755247,POINT (-77.2854383414 42.8936755247)
Tannersville Main Street Historic District,Greene,11/14/2008,08NR05916,-74.135502182,42.1956747177,POINT (-74.135502182 42.1956747177)
Potter Hollow District #19 School,Albany,01/04/2012,11NR06210,-74.226793956,42.4235325201,POINT (-74.226793956 42.4235325201)
Bridge Street Historic District,Orange,11/21/1980,90NR02350,-74.2393299952,41.5279720054,POINT (-74.2393299952 41.5279720054)
Maplewood Historic District,Monroe,12/08/1997,97NR01212,-77.6321911627,43.1870560899,POINT (-77.6321911627 43.1870560899)
"Bennett, Abel, Tract Historic District",Broome,02/19/2008,07NR05776,-75.9310346649,42.0955535562,POINT (-75.9310346649 42.0955535562)
Skaneateles Historic District,Onondaga,05/10/1984,90NR02132,-76.4252767271,42.945420525,POINT (-76.4252767271 42.945420525)
75th Avenue-61st Street Historic District,Queens,09/30/1983,90NR01594,-73.8939946148,40.698361412,POINT (-73.8939946148 40.698361412)
Main Street Historic District Expansion,Orleans,11/24/1997,97NR01279,-78.3898774834,43.218159786,POINT (-78.3898774834 43.218159786)
Farmington Quaker Crossroads Historic District,Ontario,04/25/2007,07NR05702,-77.3202429293,43.028229962,POINT (-77.3202429293 43.028229962)
Downtown Gloversville Historic District,Fulton,09/12/1985,90NR00516,-74.3445103353,43.0512875741,POINT (-74.3445103353 43.0512875741)
Watervliet Shaker Historic District (Boundary Increase),Albany,09/20/1973,90NR02798,-73.819429165,42.7396358291,POINT (-73.819429165 42.7396358291)
Sharon Springs Historic District,Schoharie,06/03/1994,94NR00627,-74.613964084,42.7963553808,POINT (-74.613964084 42.7963553808)
Greenwich Village Historic District,New York,06/19/1979,90NR00758,-74.0017354705,40.7346877854,POINT (-74.0017354705 40.7346877854)
Valhalla Highlands Historic District,Putnam,11/12/2014,14NR06573,-73.9336533436,41.4771201217,POINT (-73.9336533436 41.4771201217)
Park Avenue Historic District,Monroe,02/20/2020,19NR00071,-77.5819063549,43.1465212068,POINT (-77.5819063549 43.1465212068)
St. PaulΓÇÖs Lutheran Church Historic District,Schoharie,09/10/2014,14NR06571,-74.3087348797,42.6629559853,POINT (-74.3087348797 42.6629559853)
Elka Park Historic District,Greene,05/22/1993,93NR00434,-74.1677168613,42.1550637542,POINT (-74.1677168613 42.1550637542)
Dryden District School No. 5,Tompkins,11/04/1994,94NR00740,-76.4310245499,42.4741539862,POINT (-76.4310245499 42.4741539862)
West 73rd-74th Street Historic District,New York,09/08/1983,90NR00838,-73.976804045,40.7778902727,POINT (-73.976804045 40.7778902727)
North Main & West Water Commercial Historic District,Chemung,02/16/2016,15NR00032,-76.8074949505,42.0880010454,POINT (-76.8074949505 42.0880010454)
Main Street Historic District,Dutchess,02/27/1987,90NR00315,-73.9484470306,41.5874125043,POINT (-73.9484470306 41.5874125043)
New Kingston Historic District,Delaware,02/19/2008,07NR05800,-74.681668358,42.2122807844,POINT (-74.681668358 42.2122807844)
Casino-Congress Park-Circular Street Historic District,Saratoga,02/27/1987,90NR02850,-73.7839877695,43.0775201003,POINT (-73.7839877695 43.0775201003)
Earlville Historic District,Chenango,10/29/1982,90NR01446,-75.5454828456,42.7403542928,POINT (-75.5454828456 42.7403542928)
French Portage Road Historic District,Chautauqua,12/16/1983,90NR00134,-79.576192998,42.3202667073,POINT (-79.576192998 42.3202667073)
Henderson Place Historic District,New York,06/20/1974,90NR00761,-73.9448141843,40.7754287082,POINT (-73.9448141843 40.7754287082)
Sweeney Estate Historic District,Niagara,08/27/2020,20NR00053,-78.866627555,43.0282490452,POINT (-78.866627555 43.0282490452)
Main Street Historic District,Orleans,03/23/1995,95NR00782,-78.3870602733,43.2197956035,POINT (-78.3870602733 43.2197956035)
"Riis, Jacob, Park Historic District",Queens,06/17/1981,90NR01579,-73.8740062724,40.5666979749,POINT (-73.8740062724 40.5666979749)
Cobblestone Historic District,Orleans,04/19/1993,96NR01056,-78.1901285873,43.2873447728,POINT (-78.1901285873 43.2873447728)
Shore Road Historic District,Suffolk,09/26/1985,90NR01844,-73.4623108328,40.8730031466,POINT (-73.4623108328 40.8730031466)
Second Street Historic District,Rensselaer,08/07/1974,90NR00991,-73.692245449,42.7283366098,POINT (-73.692245449 42.7283366098)
Chelsea Historic District (Boundary Increase),New York,12/16/1982,90NR00942,-74.0019173237,40.7459944092,POINT (-74.0019173237 40.7459944092)
Cornelia-Putnam Historic District,Queens,09/30/1983,90NR01598,-73.9071180839,40.6989893475,POINT (-73.9071180839 40.6989893475)
Genesee Park Historic District,Ontario,10/10/2002,02NR01935,-76.98332813,42.8714078148,POINT (-76.98332813 42.8714078148)
City Hall Historic District,Monroe,09/17/1974,90NR01483,-77.6137484526,43.1547401501,POINT (-77.6137484526 43.1547401501)
Dansville Downtown Historic District,Livingston,06/01/2007,06NR05669,-77.6956431041,42.5605858296,POINT (-77.6956431041 42.5605858296)
South End-Groesbeckville Historic District,Albany,09/13/1984,90NR02819,-73.7600261777,42.6396717933,POINT (-73.7600261777 42.6396717933)
Sackets Harbor Village Historic District,Jefferson,09/15/1983,90NR01188,-76.1195498553,43.9466641386,POINT (-76.1195498553 43.9466641386)
Downtown Ossining Historic District,Westchester,08/09/1989,90NR03136,-73.8603645283,41.1606573788,POINT (-73.8603645283 41.1606573788)
Byrdcliff Historic District,Ulster,05/07/1979,90NR01095,-74.138092219,42.0553352765,POINT (-74.138092219 42.0553352765)
Richmond Hill Historic District,Queens,03/07/2019,18NR00052,-73.8366212864,40.7023058201,POINT (-73.8366212864 40.7023058201)
Park Place Historic District,Niagara,10/01/2010,10NR06113,-79.0579683188,43.0948055527,POINT (-79.0579683188 43.0948055527)
Fall Street-Trinity Lane Historic District,Seneca,02/25/1974,90NR02210,-76.7934485065,42.9110342499,POINT (-76.7934485065 42.9110342499)
Northrup Hill School District 10,Steuben,02/12/1999,99NR01435,-77.3755641938,42.147796859,POINT (-77.3755641938 42.147796859)
Borodino District School #8,Onondaga,01/04/2007,06NR05596,-76.3368878742,42.86095247,POINT (-76.3368878742 42.86095247)
Walnut Street Historic District,Otsego,07/30/1980,90NR02185,-75.0614962955,42.4574548744,POINT (-75.0614962955 42.4574548744)
Pompey Centre District No. 10 Schoolhouse,Onondaga,08/06/1998,98NR01361,-75.9492023612,42.9236409165,POINT (-75.9492023612 42.9236409165)
Holland Patent Stone Churches Historic District,Oneida,11/21/1991,91NR00272,-75.2572266842,43.2409880081,POINT (-75.2572266842 43.2409880081)
Mansion Historic District,Albany,09/30/1982,89NR00010,-73.7579409624,42.6453372336,POINT (-73.7579409624 42.6453372336)
Crown Heights North Historic District,Kings,03/31/2014,13NR06488,-73.9469147185,40.6742099203,POINT (-73.9469147185 40.6742099203)
Mills Pond District,Suffolk,08/01/1973,90NR01882,-73.1487645,40.9010401447,POINT (-73.1487645 40.9010401447)
Grand Street Historic District,Rensselaer,02/27/1973,90NR00974,-73.6864808521,42.7333084173,POINT (-73.6864808521 42.7333084173)
Lake Street Historic District,Genesee,09/05/1985,90NR00533,-77.9426671975,43.085328109,POINT (-77.9426671975 43.085328109)
East Side Historic District,Saratoga,10/29/1982,90NR02601,-73.7778229398,43.0804837224,POINT (-73.7778229398 43.0804837224)
Rockwood Chocolate Factory Historic District,Kings,10/06/1983,90NR01322,-73.9680712706,40.6966941594,POINT (-73.9680712706 40.6966941594)
Teoronto Block Historic District,Monroe,09/24/2010,09NR06060,-77.6192256228,43.1617724089,POINT (-77.6192256228 43.1617724089)
Browncroft Historic District,Monroe,04/20/2004,03NR05116,-77.5450446906,43.1542088553,POINT (-77.5450446906 43.1542088553)
Hanover Square Historic District Expansion,Onondaga,01/27/2015,14NR06560,-76.1493495137,43.0503361367,POINT (-76.1493495137 43.0503361367)
Copake Iron Works Historic District,Columbia,04/18/2007,06NR05662,-73.5162070171,42.1204300706,POINT (-73.5162070171 42.1204300706)
Russia Corners Historic District,Herkimer,07/25/1996,96NR00966,-75.0797915957,43.2571799965,POINT (-75.0797915957 43.2571799965)
Orange Mill Hill Historic District,Orange,05/01/1997,97NR01150,-74.0588711945,41.5227652131,POINT (-74.0588711945 41.5227652131)
North Star School District #11,Monroe,09/10/2014,14NR06564,-77.8599178206,43.3188415092,POINT (-77.8599178206 43.3188415092)
North Main Street Historic District,Cayuga,02/03/1993,92NR00358,-76.4215282138,42.715687883,POINT (-76.4215282138 42.715687883)
Broadway-Flushing Historic District,Queens,05/12/2006,05NR05505,-73.8015941697,40.7666086767,POINT (-73.8015941697 40.7666086767)
Dundee Village Historic District,Yates,04/10/2007,06NR05610,-76.9737443195,42.5233528424,POINT (-76.9737443195 42.5233528424)
Third Ward Historic District Boundary Amendment,Monroe,,20NR00057,-77.6172646787,43.1479603533,POINT (-77.6172646787 43.1479603533)
Chelsea Historic District,New York,12/06/1977,90NR00924,-74.0033691575,40.745339632,POINT (-74.0033691575 40.745339632)
Old Town Green Historic District,Suffolk,09/26/1985,90NR01833,-73.4152333519,40.8754790127,POINT (-73.4152333519 40.8754790127)
BaggΓÇÖs Square East Historic District,Oneida,07/24/2017,16NR00084,-75.2232483137,43.1031707456,POINT (-75.2232483137 43.1031707456)
Angelica Park Circle Historic District,Allegany,01/31/1978,90NR00029,-78.0146233756,42.3069662133,POINT (-78.0146233756 42.3069662133)
Alcove Historic District,Albany,07/24/1980,90NR02765,-73.9259489112,42.4690479776,POINT (-73.9259489112 42.4690479776)
Fredella Avenue Historic District,Warren,09/29/1984,90NR02710,-73.639292741,43.3093040937,POINT (-73.639292741 43.3093040937)
Walnut Park Historic District,Onondaga,09/15/1983,90NR02120,-76.13235637,43.0424517959,POINT (-76.13235637 43.0424517959)
East Shore Road Historic District,Suffolk,09/26/1985,90NR01817,-73.4163058963,40.8912529568,POINT (-73.4163058963 40.8912529568)
Saint Lawrence University-Old Campus Historic District,St. Lawrence,09/15/1983,90NR02572,-75.1632457432,44.5909618153,POINT (-75.1632457432 44.5909618153)
Schoharie Village Historic District,Schoharie,04/05/2019,18NR00087,-74.3145132245,42.6668743013,POINT (-74.3145132245 42.6668743013)
Rapp Road Community Historic District,Albany,12/27/2002,02NR05000,-73.8527258112,42.6958868479,POINT (-73.8527258112 42.6958868479)
West Neck Road Historic District,Suffolk,09/26/1985,90NR01855,-73.4329175363,40.8734479004,POINT (-73.4329175363 40.8734479004)
New York State Soldiers' and Sailors' Home/Bath Veterans Administration Center Historic District,Steuben,01/23/2013,12NR06416,-77.3484174671,42.3461307887,POINT (-77.3484174671 42.3461307887)
Cambridge Historic District,Washington,11/15/1978,90NR02759,-73.382020761,43.0264402985,POINT (-73.382020761 43.0264402985)
Ramona Park Historic District,Monroe,06/21/2010,09NR06029,-77.651342101,43.197177215,POINT (-77.651342101 43.197177215)
Murray Street Historic District,Livingston,03/01/1996,96NR00910,-77.8765019632,42.7224913682,POINT (-77.8765019632 42.7224913682)
East Bloomfield Historic District,Ontario,11/13/1989,94NR00699,-77.4339367192,42.8952209488,POINT (-77.4339367192 42.8952209488)
District School 2,Chenango,02/25/2004,03NR05140,-75.5978430545,42.3147237794,POINT (-75.5978430545 42.3147237794)
Trapps Mountain Hamlet Historic District,Ulster,11/02/2000,00NR01643,-74.212334825,41.7321998214,POINT (-74.212334825 41.7321998214)
Pakatakan Artist's Colony Historic District,Delaware,02/21/1989,90NR00279,-74.6240219148,42.1429396117,POINT (-74.6240219148 42.1429396117)
Eaton Corners Historic District,Schenectady,10/11/1984,90NR02622,-74.2469359759,42.8051802581,POINT (-74.2469359759 42.8051802581)
Liberty Street Historic District,Steuben,09/30/1983,90NR02027,-77.3180348047,42.3356409328,POINT (-77.3180348047 42.3356409328)
Cypress Avenue East Historic District,Queens,09/30/1983,90NR01599,-73.9081913856,40.7016281165,POINT (-73.9081913856 40.7016281165)
South Street Historic District,Allegany,05/26/1988,90NR00031,-78.2750947189,42.2139108761,POINT (-78.2750947189 42.2139108761)
Palmyra Village Historic District,Wayne,10/16/2009,08NR05945,-77.2325992136,43.0624398349,POINT (-77.2325992136 43.0624398349)
Miller Place Historic District,Suffolk,06/17/1976,90NR01773,-72.9980810673,40.9584331622,POINT (-72.9980810673 40.9584331622)
Binnewater Historic District,Ulster,11/04/1982,90NR01078,-74.0853825393,41.8573861148,POINT (-74.0853825393 41.8573861148)
Salem Historic District,Washington,05/28/1975,90NR02760,-73.3269361882,43.1724960577,POINT (-73.3269361882 43.1724960577)
Sagaponack Historic District,Suffolk,06/02/2000,95NR00861,-72.2778645982,40.9245481218,POINT (-72.2778645982 40.9245481218)
Knox District School #5,Albany,05/19/2005,04NR05391,-74.0449794485,42.6603746363,POINT (-74.0449794485 42.6603746363)
Third Ward Historic District,Monroe,07/12/1974,90NR01475,-77.6152640048,43.1502737354,POINT (-77.6152640048 43.1502737354)
Ancramdale Historic District,Columbia,11/27/2019,19NR00046,-73.591446348,42.0179650119,POINT (-73.591446348 42.0179650119)
Mt. Hope-Highland Historic District,Monroe,01/21/1974,90NR01460,-77.6120749191,43.1326702053,POINT (-77.6120749191 43.1326702053)
Elmira Civic Historic District Boundary Increase,Chemung,01/29/2020,18NR00023,-76.8026156037,42.0897055123,POINT (-76.8026156037 42.0897055123)
Court Street Historic District,Broome,09/07/1984,90NR00085,-75.9114636285,42.0988720862,POINT (-75.9114636285 42.0988720862)
West 67th Street Artists' Colony Historic District,New York,07/11/1985,90NR00778,-73.9796413136,40.7737142227,POINT (-73.9796413136 40.7737142227)
Upper East Side Historic District,New York,09/07/1984,90NR00830,-73.965852978,40.76988159,POINT (-73.965852978 40.76988159)
East Main Street Historic District,Otsego,11/07/1995,95NR00890,-74.9755942596,42.8519879499,POINT (-74.9755942596 42.8519879499)
Hawley Green Historic District Expansion,Onondaga,05/18/2018,15NR00142,-76.1385357856,43.053691568,POINT (-76.1385357856 43.053691568)
Dwight-Hooker Avenue Historic District,Dutchess,11/26/1982,90NR00393,-73.923354052,41.6940622661,POINT (-73.923354052 41.6940622661)
Fort Tilden Historic District,Queens,04/20/1984,90NR01571,-73.8937691862,40.560903847,POINT (-73.8937691862 40.560903847)
Village Park Historic District (Boundary Increase),St. Lawrence,09/29/1983,90NR02573,-75.1704662191,44.5956327584,POINT (-75.1704662191 44.5956327584)
Jones Road Historic District,Suffolk,07/21/1988,90NR01938,-72.2116225839,40.9420228676,POINT (-72.2116225839 40.9420228676)
East Avenue Historic District,Monroe,04/17/1979,90NR01468,-77.5802737962,43.1513777029,POINT (-77.5802737962 43.1513777029)
Coleman Station Historic District,Dutchess,09/30/1993,93NR00456,-73.5169495313,41.904624352,POINT (-73.5169495313 41.904624352)
Chenango County Courthouse District,Chenango,06/10/1975,90NR00157,-75.5232260998,42.5314545031,POINT (-75.5232260998 42.5314545031)
Brooklyn Heights Historic District,Kings,10/15/1966,90NR01325,-73.9949899807,40.6953352972,POINT (-73.9949899807 40.6953352972)
Northern River Street Historic District,Rensselaer,05/19/1988,90NR00984,-73.6875564175,42.7358092277,POINT (-73.6875564175 42.7358092277)
Randolph Historic District,Cattaraugus,12/12/2012,12NR06345,-78.9799774913,42.1625199554,POINT (-78.9799774913 42.1625199554)
Rest Plaus Historic District,Ulster,06/01/1995,95NR00767,-74.1642797642,41.8205667045,POINT (-74.1642797642 41.8205667045)
West End Historic District,Erie,03/12/2018,17NR00092,-78.6714651746,42.5095000189,POINT (-78.6714651746 42.5095000189)
Roslyn Village Historic District,Nassau,04/15/1987,90NR01742,-73.6478836336,40.7973442267,POINT (-73.6478836336 40.7973442267)
Fishkill Village District,Dutchess,03/20/1973,90NR00447,-73.9019456124,41.5346614393,POINT (-73.9019456124 41.5346614393)
Scottholm Tract Historic District,Onondaga,07/11/2012,11NR06294,-76.1100849458,43.0416701271,POINT (-76.1100849458 43.0416701271)
Berkshire Village Historic District,Tioga,07/02/1984,90NR02228,-76.1868276441,42.3063318916,POINT (-76.1868276441 42.3063318916)
Middlefield District No. 1 School,Otsego,08/13/1987,90NR02173,-74.841686731,42.69000881,POINT (-74.841686731 42.69000881)
Union Street-Academy Hill Historic District,Orange,11/21/1980,90NR02354,-74.2381029846,41.5249883738,POINT (-74.2381029846 41.5249883738)
Washington Spring Road--Woods Road Historic District,Rockland,07/12/1990,90NR03080,-73.9061854602,41.0117440276,POINT (-73.9061854602 41.0117440276)
Lima Village Historic District,Livingston,11/20/1987,90NR01399,-77.6121703498,42.9063549554,POINT (-77.6121703498 42.9063549554)
Boerum Hill Historic District,Kings,09/26/1983,90NR01315,-73.9858962281,40.6856050899,POINT (-73.9858962281 40.6856050899)
Robinwood Historic District,Westchester,04/05/2019,18NR00071,-73.8263624747,41.1735062396,POINT (-73.8263624747 41.1735062396)
Main-Partition Streets Historic District,Ulster,07/08/1982,90NR01109,-73.9526720221,42.0773256465,POINT (-73.9526720221 42.0773256465)
Waterville Triangle Historic District,Oneida,04/04/1978,90NR02082,-75.3778981273,42.9306311047,POINT (-75.3778981273 42.9306311047)
East Hampton Village Historic District (Boundary Increase),Suffolk,07/21/1988,90NR01933,-72.1956516072,40.9511003399,POINT (-72.1956516072 40.9511003399)
Leander McCord Houses Historic District,Monroe,11/10/2021,20NR00028,-77.6241433483,43.196427863,POINT (-77.6241433483 43.196427863)
Seneca Avenue East Historic District,Queens,09/30/1983,90NR01605,-73.9012654565,40.6992362611,POINT (-73.9012654565 40.6992362611)
Fabius Village Historic District,Onondaga,11/22/2000,00NR01680,-75.9864079437,42.8347825604,POINT (-75.9864079437 42.8347825604)
Bethel Christian Avenue Historic District,Suffolk,11/09/2017,16NR00132,-73.1217432239,40.9418124768,POINT (-73.1217432239 40.9418124768)
Church Park Historic District,Orange,11/17/1980,90NR02339,-74.3197685297,41.402935299,POINT (-74.3197685297 41.402935299)
Main-Broad-Grove Streets Historic District,Madison,09/15/1983,90NR01420,-75.6471488981,43.0877660523,POINT (-75.6471488981 43.0877660523)
Exchange Street Historic District,Wyoming,11/21/2012,12NR06344,-78.2801588491,42.8628766229,POINT (-78.2801588491 42.8628766229)
Delaware Avenue Historic District,Erie,01/17/1974,90NR01208,-78.8731486196,42.9053861651,POINT (-78.8731486196 42.9053861651)
